Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,401430,19/04/2019,Two Fellow positions in Software and Control of Robot End-Effectors – Humanoid and Human Centred Mechatronics Research Line CB 76715; 76716,1 month 2 hours,Expired,2,Engineering,Temporary,Grant Agreement n. 732287,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,395860,2/4/2019,Post-Doc Opening in Social Cognition in Human-Robot Interaction BC: 76645,2 months 2 weeks,Expired,1,"Neurosciences, Psychological sciences",Temporary,Grant Agreement No 715058,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,392895,25/03/2019,Post-doc opening in autonomous navigation for mobile robots BC76597,1 month 3 weeks,Expired,1,Engineering,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,391139,19/03/2019,One Postdoctoral position in Biotechnology CB: 76570,2 weeks 1 day,Expired,1,"Neurosciences, Physics, Psychological sciences",Temporary,Grant Agreement No. 828984,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,390200,15/03/2019,NeuTouch Marie Skłodowska-Curie PhD Fellowships,2 months 2 weeks,Expired,15,"Engineering, Neurosciences",Temporary,grant agreement No 813713,H2020 / Marie Skłodowska-Curie Actions
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,387233,11/3/2019,Postdoctoral position in “The role of Social Signals in human-robot communication” BC: 76520,2 weeks 2 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,382308,22/02/2019,Post Doc in Adaptable Growing Soft Robotics CB: 76474,3 months 1 week,Expired,1,Engineering,Temporary,grant agreement No. 824074,H2020
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,381035,18/02/2019,Fellow Position for the assessment of rehabilitative devices CB 76456,2 weeks 1 day,Expired,1,Engineering,Temporary,Grant Agreement n. 688857,H2020 / ERC
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,380375,15/02/2019,3 Post-Doc positions for “Photonic Neural Interfaces” CB: 76407 – 76410 - 76411,1 month 2 weeks,Expired,3,Physics,Temporary,FET OPEN Grant NANO-BRIGHT,Not funded by an EU programme
ISTITUTO ITALIANO DI TECNOLOGIA,Human Resources and Organization Direction,,Research Laboratory,376148,1/2/2019,"Post-Doctoral position for Cognition, Motion and Neuroscience Electronics CB: 75235",3 weeks 6 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
