Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526507,27/05/2020,Associate Professor in Occupational Hygiene,2 months 1 week,Expired,1,Environmental science › Other,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526504,27/05/2020,PhD candidate in Social Anthropology,3 months 6 days,Expired,1,"Anthropology, Cultural studies, Geography, Sociology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526479,27/05/2020,Post Doctoral Fellowship in migration and mobility research,3 weeks 4 days,Expired,1,Anthropology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526459,27/05/2020,PhD fellowship in representation theory,4 weeks 1 day,Expired,1,Mathematics › Algebra,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526354,26/05/2020,PhD Candidate on Face Image Manipulation Detection,1 month 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526353,26/05/2020,Associate Professor in Science of Programming and Programming languages,2 months 3 weeks,Expired,1,Computer science,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526352,26/05/2020,Associate Professor in Learning Technologies,2 months 3 weeks,Expired,1,Computer science,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526350,26/05/2020,PhD Candidate on Face Image Quality Metrics,1 month 5 days,Expired,1,Computer science,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526210,26/05/2020,PhD position in combustion dynamics of hydrogen flames for zero emission power generation,2 weeks 12 hours,Expired,1,"Engineering › Aerospace engineering, Engineering › Mechanical engineering, Physics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526058,25/05/2020,PhD position: Detailed experimental and numerical study of zero carbon fuel in combustion engines,3 weeks 8 hours,Expired,2,"Engineering › Mechanical engineering, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,526017,25/05/2020,PhD Research Fellow Position Liquid-Solid Interaction of Piezoelectric Ceramics for Biomedical Applications,1 month 6 days,Expired,2,Technology › Materials technology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525622,22/05/2020,PhD position in diatom genome editing,4 weeks 11 hours,Expired,1,Biological sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525192,20/05/2020,PhD position in treatment of wash water from road tunnels,3 weeks 4 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525185,20/05/2020,PHD Position in Large-Scale Time Series Anomaly Detection,3 weeks 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525119,20/05/2020,Streaming Potential Characterization of Piezoelectric Ceramics,1 month 1 week,Expired,1,Technology › Materials technology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525061,20/05/2020,PhD position in Reservoir Engineering and Petrophysics - IV-129/20,3 weeks 13 hours,Expired,1,"Computer science › Modelling tools, Engineering › Geological engineering, Physics › Applied physics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525058,20/05/2020,PhD Candidate in Machine Learning and Data Mining for Lubricant Formulation,1 week 13 hours,Expired,1,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,525057,20/05/2020,PostDoc position in Reservoir Engineering and Petrophysics - IV-130/20,3 weeks 13 hours,Expired,1,"Computer science › Modelling tools, Engineering › Geological engineering, Physics › Applied physics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,524732,19/05/2020,Postdoctoral Fellow in Modelling biodiversity impacts of energy systems in Norway,3 weeks 5 days,Expired,1,"Biological sciences › Biodiversity, Computer science › Modelling tools, Environmental science › Global change, Environmental science › Ecology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,524717,19/05/2020,PhD position in Experimental physics: Corrosion under Insulation,3 weeks 6 days,Expired,1,"Engineering › Mechanical engineering, Physics › Applied physics, Technology › Measurement technology, Technology › Instrumentation technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,524715,19/05/2020,Postdoctoral position in Computational Neuroscience,1 week 6 days,Expired,1,Neurosciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,523797,15/05/2020,Researher for the SYMBOL Sustainable Management of Heritage Building,3 weeks 5 days,Expired,1,"Engineering › Materials engineering, Technology › Materials technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522526,13/05/2020,Postdoctoral Fellow within Environmental Chemistry: SLUDGEFFECT,1 month 1 week,Expired,1,"Chemistry › Analytical chemistry, Chemistry › Other",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522524,13/05/2020,PhD candidate in the Production Management Research Group,3 weeks 2 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522519,13/05/2020,PhD Candidate in Machining of Lead-Free Brass Alloys,1 month 3 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522517,13/05/2020,PhD in underwater robotics and sensors in marine archaeology,2 weeks 6 days,Expired,1,"Computer science › Cybernetics, Engineering › Maritime engineering, History › Archaeology, Technology › Marine technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522515,13/05/2020,PhD Research Fellowship in Machine Learning for Cognitive Power Management in IoT,2 weeks 5 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522213,12/5/2020,PhD position - Impact of Vendor Ecosystems on Quality of Critical Software System,1 month 2 weeks,Expired,1,Computer science › Computer systems,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522212,12/5/2020,2 PhD positions in the Norwegian Seaweed Biorefinery Platform,1 month 4 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,522207,12/5/2020,"PhD candidate in the field of “Inter-substation Communication over Wireless Mobile Networks for Power System Protection""",2 months 2 weeks,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,521969,11/5/2020,PhD position in Biotechnology,1 month 11 hours,Expired,1,"Biological sciences › Biology, Medical sciences › Medicine",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,521929,11/5/2020,PhD position within Underwater Acoustics Communications,1 month 14 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,521922,11/5/2020,PhD Candidate within friction reduction obtained from surface structures using CFD simulations,3 weeks 14 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,521335,8/5/2020,PhD fellowship in analytical methods for partial differential equations,3 weeks 2 days,Expired,1,Mathematics › Other,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,521334,8/5/2020,PhD Candidate in the Low Emission Research Centre,2 weeks 2 days,Expired,1,"Economics › Industrial economics, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520993,7/5/2020,PhD Candidate within the project Planning Clean Energy Exports,2 weeks 3 days,Expired,1,"Economics › Industrial economics, Economics › Production economics, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520679,6/5/2020,PhD candidate in the Semantic Web Field,3 weeks 5 days,Expired,1,Computer science › Informatics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520676,6/5/2020,Associate Professor in Application development,2 weeks 4 days,Expired,2,Computer science,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520318,5/5/2020,Researcher - Immersive narratives and Place by Design approaches for the water industry,2 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520316,5/5/2020,PhD Candidate in Robotic Welding of Large Aluminum Structures,2 weeks 1 day,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520059,4/5/2020,At the Department of ICT and Natural Sciences there are vacancies available as Associate Professor in Automation,2 weeks 6 days,Expired,1,"Computer science › Programming, Engineering",Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,520058,4/5/2020,The Department of Electronic Systems has a vacancy for a Researcher - (AdMire),1 week 4 days,Expired,1,"Arts, Communication sciences, Technology",Permanent,,H2020
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,518643,29/04/2020,At the Department of Materials Science and Engineering there is a vacancy for a Professor/Associate Professor in Materials Science and Engineering (Atom Probe Tomography),3 months 4 days,Expired,1,"Chemistry › Other, Engineering › Materials engineering, Physics › Other, Technology › Materials technology",Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,518639,29/04/2020,We are looking for a candidate for a position as Professor/Associate Professor in Physical Chemistry,1 month 2 weeks,Expired,1,Chemistry › Physical chemistry,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,518269,28/04/2020,Postdoctoral Fellow in social psychology,3 weeks 10 hours,Expired,1,Psychological sciences › Psychology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517972,27/04/2020,Postdoctoral position in Security Knowledge Management,2 weeks 4 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517966,27/04/2020,PostDoctor position in Environmental Biotechnology,4 weeks 8 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517965,27/04/2020,PhD fellowship at the Department of Mathematical Sciences,3 weeks 6 days,Expired,1,Mathematics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517941,27/04/2020,PhD position in Optical Physics and nanomanufacturing,4 weeks 9 hours,Expired,1,Physics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517909,27/04/2020,PhD - Ultrasound and machine learning for automated monitoring of maturation states in Atlantic salmon,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517908,27/04/2020,The Department of Circulation and Medical Imaging has a vacancy for a PhD - Machine learning for seabed classification in SONAR,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517905,27/04/2020,PhD - Artificial intelligence for improved echocardiography and its integration to the electronic health journal,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517904,27/04/2020,PhD - Non-invasive measurement of cardiac valve leakage jets,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517902,27/04/2020,The Department of Circulation and Medical Imaging has a vacancy for a PhD - Ultrasonic doppler measurements while drilling for identification and quantification of influx/efflux in boreholes,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517901,27/04/2020,The Department of Circulation and Medical Imaging has a vacancy for a PhD - Advanced processing of data from existing well logging tools,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517899,27/04/2020,The Department of Circulation and Medical Imaging has a vacancy for a PhD - Non-invasive (electro) mechanical wave imaging in echocardiography,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517898,27/04/2020,The Department of Circulation and Medical Imaging have 8 available PhD positions within various topics related to ultrasound technology,1 month 4 days,Expired,8,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517888,27/04/2020,PhD - Increased sensitivity and detailed diagnosis of corroded oil and gas pipes using ultrasound,1 month 4 days,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517885,27/04/2020,The Department of Design has a vacancy for a PhD candidate within the field of Design for Sustainability and/or Health,3 weeks 6 days,Expired,1,"Architecture › Design, Technology › Environmental technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517884,27/04/2020,"At the Department of Design in Gjøvik, there is a vacancy for an Associate Professor in Interaction Design",3 weeks 6 days,Expired,1,"Computer science › Systems design, Technology › Interface technology",Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517881,27/04/2020,2 PhD Candidates within Modeling in support of the low-carbon transition,2 weeks 6 days,Expired,2,Economics › Industrial economics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517027,23/04/2020,Adjunct Associate Professor in computer graphics,2 weeks 9 hours,Expired,1,Computer science,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,517010,23/04/2020,"Postdoctoral Fellow within “Control of Converter-fed Synchronous Machine for Variable Speed Hydropower Generators""",2 weeks 6 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,516106,21/04/2020,"Postdoctoral Fellow: modelling, simulation and optimisation of low-carbon power generation technologies",3 weeks 6 days,Expired,1,"Computer science › Modelling tools, Engineering › Mechanical engineering, Engineering › Process engineering, Mathematics › Applied mathematics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515725,20/04/2020,PhD Candidate in Machine Learning and Data Mining for Lubricant Formulation,3 weeks 6 days,Expired,2,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515217,17/04/2020,Postdoctoral Fellow in Advanced Experimental Techniques for Visualization of Two-phase Flows,3 weeks 2 days,Expired,1,"Engineering › Thermal engineering, Engineering › Mechanical engineering, Physics › Applied physics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515215,17/04/2020,PhD position in Modelling Private Identity Management Behaviours by Digital Footprints,1 week 6 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515133,17/04/2020,Two PhD candidates within molecular medicine,1 month 1 week,Expired,1,"Biological sciences, Medical sciences",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515130,17/04/2020,"Postdoctor position in the areas of Synthetic Biology, Metabolic engineering and Metagenomics",3 weeks 2 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515119,17/04/2020,Phd position in Medicine,2 weeks 2 days,Expired,1,Neurosciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,515118,17/04/2020,POST DOCTOR POSITION IN MATERIALS PHYSICS – Creating building blocks for atomic-scale electronics,4 weeks 14 hours,Expired,1,Technology › Materials technology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,514840,16/04/2020,Postdoctoral Fellowship in Sources and Origin of Remanent Magnetic Anomalies - IV-34/20,3 weeks 3 days,Expired,1,"Computer science › 3 D modelling, Environmental science › Earth science, Physics › Applied physics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,514762,16/04/2020,Creating building blocks for atomic-scale electronics,4 weeks 1 day,Expired,1,Technology › Materials technology,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,514754,16/04/2020,"BRU21, NTNU’s Research and Innovation Program in Digital and Automation Solutions for the Oil and Gas Industry",4 weeks 1 day,Expired,1,"Engineering › Computer engineering, Engineering › Control engineering",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,514752,16/04/2020,Post.doc. position in machine learning in PET/MR,1 month 1 day,Expired,1,Medical sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,513904,14/04/2020,The Department of Computer Science has a vacancy for a PostDoc Fellowship in Artificial Intelligence for IoT,3 weeks 6 days,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,513805,14/04/2020,PHD position in Data Privacy and Disclosure Control,1 month 2 weeks,Expired,2,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,513797,14/04/2020,Postdoctoral Fellow in Political Science,1 month 2 weeks,Expired,1,Political sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,513734,14/04/2020,Postdoctoral Fellow in Environmental sustainability analysis of biofuels,1 week 1 day,Expired,1,"Engineering, Environmental science",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,512079,8/4/2020,PhD position in physics – Nanoscale magnetic imaging using 4D-STEM,3 weeks 1 day,Expired,1,Physics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511877,7/4/2020,PhD position in Applied Statistics,1 month 1 week,Expired,1,Mathematics › Statistics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511858,7/4/2020,PhD candidate within installation of offshore wind power systems,1 month 1 week,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511809,7/4/2020,3 PhD Positions in Prognosis and Autonomous Production Optimization in Offshore Production Systems,1 month 2 weeks,Expired,3,Engineering › Chemical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511796,7/4/2020,Adjunct Professor / Adjunct Associate Professor in Deep Sea Mining - IV-114/20,1 month 2 weeks,Expired,1,"Engineering › Geological engineering, Engineering › Maritime engineering, Engineering › Process engineering, Technology › Mining",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511499,6/4/2020,PhD candidate within the topic of thermal processing of marine raw materials,2 weeks 6 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511493,6/4/2020,PhD fellowship in Computational Dynamics and Stochastics on Manifolds,1 month 3 weeks,Expired,1,Mathematics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511356,5/4/2020,Postdoctoral fellow - socially and environmentally just transitions,4 weeks 11 hours,Expired,1,"Anthropology, Engineering › Design engineering, Geography, Sociology",Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,511242,4/4/2020,Professor/Associate Professor in Materials Science and Engineering (Battery Materials),1 month 3 weeks,Expired,1,Technology › Materials technology,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510746,2/4/2020,Postdoctoral position in plant transcriptomics and phylogenomics,2 weeks 1 day,Expired,1,"Biological sciences › Botany, Biological sciences › Biology, Biological sciences › Biodiversity",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510740,2/4/2020,One PhD position in Software-Hardware Co-Design,4 weeks 5 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510736,2/4/2020,Postdoctor in Security and Privacy Blockchain,4 weeks 5 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510735,2/4/2020,PhD position in Security and Privacy of Blockchain,4 weeks 5 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510664,2/4/2020,Professor/Associate Professor in Engineering Geology of Soils - IV-112/20,4 weeks 10 hours,Expired,1,Engineering › Geological engineering,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510663,2/4/2020,Professor in Engineering Geology of Rocks - IV-113/20,4 weeks 10 hours,Expired,1,Engineering › Geological engineering,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510626,2/4/2020,Postdoctoral Fellowship in the Prediction and optimization of remaining useful lifetime,4 weeks 1 day,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510584,2/4/2020,PhD Candidate within Optimization of Lean Production Systems,3 weeks 3 days,Expired,1,"Economics › Business economics, Engineering › Industrial engineering, Mathematics › Applied mathematics, Technology › Information technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510583,2/4/2020,Associate Professor in materials use and life cycle analyses,1 month 1 day,Expired,1,Architecture,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,510049,1/4/2020,Postdoctoral Fellow - Project Dirt-X (3 years),1 week 6 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509630,31/03/2020,The Department of Circulation and Medical Imaging has available a PhD candidate position within Medical Imaging,1 month 13 hours,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509623,31/03/2020,PhD Candidate in Condition Monitoring of Wind Turbine Critical Components by means of Digital Twin,2 weeks 5 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509620,31/03/2020,PhD Candidate in Early Fault Detection of Wind Turbine Critical Components,2 weeks 5 days,Expired,1,Engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509618,31/03/2020,PhD position in Depressurization of CO2-rich mixtures in pipes,2 weeks 6 days,Expired,1,"Engineering › Process engineering, Mathematics › Applied mathematics, Mathematics › Computational mathematics, Physics › Thermodynamics",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509290,30/03/2020,Associate Professor in Integrated Energy Design,1 month 4 days,Expired,1,Architecture,Permanent,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,509260,30/03/2020,PhD candidate position within Medical Imaging,1 month 1 day,Expired,1,Medical sciences › Medicine,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508773,27/03/2020,PhD candidate within pollution and infection susceptibility in migrating shorebirds,1 month 1 week,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508753,27/03/2020,PhD position in Evolutionary quantitative genetics: Understanding evolvability,2 months 5 days,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508704,27/03/2020,Post-Doc position within biomonitoring and environmental monitoring of organic contaminants,1 month 1 week,Expired,1,Chemistry › Analytical chemistry,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508696,27/03/2020,PhD Candidate for modelling impacts from marine plastics,1 month 3 weeks,Expired,1,"Biological sciences › Biodiversity, Environmental science › Global change, Environmental science › Ecology",Temporary,850717,H2020
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508695,27/03/2020,Postdoctoral Fellow in Political Science,2 weeks 6 days,Expired,1,Political sciences,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508685,27/03/2020,PhD position in Methods for Assessment of the Cyber-Physical Security of Smart Grid Operations in presence of large Amounts of controllable DER,2 weeks 2 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508410,26/03/2020,Postdoctoral fellowship in Mathematical Analysis: Data-Driven Models in Neuroscience,1 month 2 weeks,Expired,1,Mathematics › Mathematical analysis,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508340,26/03/2020,"PhD candidate in CINELDI - Transition pathways for smart distribution grids in view of new technologies, digitalization, regulation, markets and other drivers",1 month 6 days,Expired,1,"Economics › Industrial economics, Engineering › Electronic engineering, Technology › Energy technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508328,26/03/2020,PhD and post doctor in Health Economics,2 weeks 6 days,Expired,2,Economics,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508318,26/03/2020,PhD Candidate-contrast sensitivity in the peripheral vision for colour imaging,2 weeks 6 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508100,25/03/2020,PhD candidate in population and community ecology,1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508015,25/03/2020,PhD Candidate in Risk Based Maintenance,1 month 2 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,508010,25/03/2020,"PhD candidate in social Interactions, demographic covariance in fitness and evolutionary rescue",1 month 1 day,Expired,1,Biological sciences › Biology,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,507706,24/03/2020,PhD Candidate in Predictive Maintenance and Residual Useful Lifetime,1 month 3 days,Expired,1,Engineering › Mechanical engineering,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,507703,24/03/2020,PhD position on digital transformation,4 weeks 9 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,507701,24/03/2020,PhD fellowship in rock physics - IV-101/20,1 month 1 week,Expired,1,"Engineering › Geological engineering, Physics › Applied physics, Technology › Laboratory technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,507692,24/03/2020,PhD position within remote operations and future operating models,1 month 5 days,Expired,1,"Computer science › Cybernetics, Computer science › Digital systems, Computer science › Systems design, Engineering › Systems engineering, Engineering › Control engineering, Technology › Communication technology, Technology › Standardisation of technologies, Technology › Information technology",Temporary,,Not funded by an EU programme
NTNU Norwegian University of Science and Technology,,,Higher Education Institute,507688,24/03/2020,Postdoctoral Fellow: Compressor and Steam Cycle Development,3 weeks 10 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
