Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,156094,16/11/2016,PhD by Research Programme (Metabolic Disorders) - The Modification of Age-associated Degeneration in Cardio-metabolic Health with Habitual Exercise,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,156072,16/11/2016,PhD by Research Programme (Metabolic Disorders) - Role of Peroxisome Proliferator Activated Receptor-beta/delta (PPARβ/δ) in the Circadian Rhythm Entrainment in the Intestine Epithelial Cells and in the Crosstalk between Hepatic and Intestinal Metabolic F,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,156070,16/11/2016,PhD by Research Programme (Metabolic Disorders) - PPARγ in the Intestine as a Whole Body Metabolic Sensor,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,156066,16/11/2016,PhD by Research Programme (Metabolic Disorders) - Peroxisome Proliferator-Activator Receptor beta/delta (PPARβ/δ) in Hepatocellular Carcinoma (HCC),8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,156062,16/11/2016,PhD by Research Programme (Metabolic Disorders) - Novel Biomarkers for Early Prediction and Diagnosis of Type1 Diabetes,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,155645,15/11/2016,PhD by Research Programme (Metabolic Disorders) - Muscle Metabolism and Circadian Clock Function,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,155601,15/11/2016,PhD by Research Programme (Neuroscience and Mental Health/Translational Neuroscience) - Development of Early Molecular Imaging Biomarker Probes for the Detection of Neurodegenerative Diseases,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,155590,15/11/2016,PhD by Research Programme (Neuroscience and Mental Health) - Understanding Ageing and Alzheimer’s Dementia by Disease-in-a-dish Models of Patient-specific Induced Pluripotent Stem Cells,8 months 2 weeks,Expired,1,Medical sciences › Medicine,Other,,Not funded by an EU programme
Lee Kong Chian School of Medicine,Research,,Higher Education Institute,155550,15/11/2016,Research Fellow in Lipidomics/Systems Biology of Metabolism during Infection and Immunity,1 month 5 hours,Expired,1,Biological sciences › Biology,Other,,Not funded by an EU programme
Nanyang Technological University,Complexity Institute,,Public Research Institution,391416,20/03/2019,Research Position Openings,1 month 1 day,Expired,4,"Computer science › Programming, Computer science › Systems design",Permanent,,Not funded by an EU programme
Nanyang Technological University,Complexity Institute,,Public Research Institution,321631,5/7/2018,Full-time Research Positions for Virtual Singapore Project,2 months 3 weeks,Expired,6,"Computer science › Modelling tools, Computer science › Programming, Computer science › Digital systems, Computer science › Database management, Computer science › Systems design, Computer science › 3 D modelling, Engineering › Simulation engineering, Mathematics › Applied mathematics, Psychological sciences › Behavioural sciences, Psychological sciences › Psychology, Sociology › Urban sociology",Other,,Not funded by an EU programme
Nanyang Technological University,School of Chemical & Biomedical Engineering,Chew Lab -,Higher Education Institute,269303,29/12/2017,Research Fellow/ Post-doc in Spinal Cord Injury Research,1 month 1 day,Expired,1,"Engineering › Biomedical engineering, Engineering › Biomaterial engineering, Neurosciences › Other",Temporary,,Not funded by an EU programme
Nanyang Technological University,School of Computer Engineering,Cyber Security Lab,Higher Education Institute,244869,12/9/2017,Research Fellow,10 months 3 weeks,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Nanyang Technological University,School of Electrical and Electronic Engineering,,Higher Education Institute,348013,19/10/2018,"Research Associate, PhD candidate in Computer Science, Artificial Intelligence",1 month 1 day,Expired,1,Computer science › Autonomic computing,Temporary,,Not funded by an EU programme
Nanyang Technological University,School of Humanities,,Higher Education Institute,572431,29/10/2020,Full Professor of East Asian History,2 months 3 days,Expired,1,History › History of science,Other,,Not funded by an EU programme
Nanyang Technological University,TRACS,,Higher Education Institute,597463,22/01/2021,NTU Presidential Postdoctoral Fellowship,4 weeks 1 day,Published,12,"Chemistry, Computer science, Engineering, Other",Temporary,,Not funded by an EU programme
Nanyang Technological University,TRACS,,Higher Education Institute,570642,23/10/2020,Wallenberg-NTU Presidential Postdoctoral Fellowship,1 month 1 week,Expired,5,"Computer science › Other, Engineering, Technology",To be defined,,Not funded by an EU programme
Nanyang Technological University,TRACS,,Higher Education Institute,503668,12/3/2020,Presidential Postdoctoral Fellowship,2 weeks 5 days,Expired,10,"Agricultural sciences, Anthropology, Arts, Biological sciences, Chemistry, Communication sciences, Computer science, Cultural studies, Demography, Economics, Educational sciences, Engineering, Environmental science, Geography, Geosciences, History, Information science, Language sciences, Literature, Management sciences, Mathematics, Medical sciences, Neurosciences, Pharmacological sciences, Physics, Psychological sciences, Sociology, Technology",Other,,Not funded by an EU programme
National Universtiy of Singapore - Singtel Cyber Security Lab,,,Private with public mission,452603,8/10/2019,Postdoctoral Research Fellow - Postdoc,1 year 2 months,Expired,3,"Computer science › Informatics, Computer science › Modelling tools, Computer science › Programming, Computer science › Other, Computer science › Cybernetics, Computer science › Systems design, Mathematics › Applied mathematics, Mathematics › Discrete mathematics",Temporary,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,557828,12/9/2020,Call for PhD Applicants,5 months 1 week,Published,6,"Architecture › Other, Engineering › Materials engineering, Engineering › Systems engineering, Technology › Construction technology, Technology › Environmental technology",Permanent,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,485475,28/01/2020,PhD students in computational chemistry (physical chemistry),1 month 1 day,Expired,2,"Chemistry › Physical chemistry, Chemistry › Analytical chemistry, Chemistry › Computational chemistry",Not Applicable,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,481950,17/01/2020,Faculty members in Design or Design Innovation,1 month 21 hours,Expired,3,Engineering,Permanent,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,477338,2/1/2020,PhD students in fluorescence research,1 month 20 hours,Expired,1,"Chemistry › Molecular chemistry, Chemistry › Physical chemistry, Chemistry › Computational chemistry, Chemistry › Analytical chemistry",Not Applicable,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,429825,22/07/2019,PhD students in fluorescence research,1 month 1 week,Expired,1,"Chemistry › Biochemistry, Chemistry › Computational chemistry, Chemistry › Organic chemistry, Chemistry › Physical chemistry",Not Applicable,,Not funded by an EU programme
Singapore University of Technology & Design,,,Higher Education Institute,316905,19/06/2018,SUTD Assistant Professorships,4 months 2 weeks,Expired,3,"Architecture › Landscape architecture, Computer science › Autonomic computing, Computer science › Computer systems, Engineering",Other,,Not funded by an EU programme
Singapore University of Technology and Design,ISTD,,Higher Education Institute,415821,10/6/2019,Postdoc fellow on music generation with emotion,1 month 7 hours,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,602594,8/2/2021,Senior Postdoctoral Associate (Ref: IRG_DiSTAP_2021_003),1 week 5 days,Published,2,"Engineering › Other, Physics › Biophysics, Physics › Applied physics",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,602593,8/2/2021,Postdoctoral Associate (Ref: IRG_DiSTAP_2021_002),1 week 5 days,Published,1,"Biological sciences › Biology, Engineering › Biomedical engineering, Engineering › Materials engineering, Engineering › Mechanical engineering, Medical sciences › Medicine",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,602592,8/2/2021,Postdoctoral Associate (Ref: IRG_DiSTAP_2021_001),1 week 5 days,Published,2,"Biological sciences › Biological engineering, Engineering › Biomedical engineering, Engineering › Materials engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,602590,8/2/2021,Postdoctoral Associate (Ref: IRG_AMR_2021_006),1 week 5 days,Published,2,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,597464,22/01/2021,Postdoctoral Associate (Ref: IRG_CAMP_2021_001),4 weeks 1 day,Published,1,"Biological sciences › Biology, Engineering › Electrical engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,596544,20/01/2021,Postdoctoral Associate (Ref: IRG_AMR_2021_004),1 month 1 day,Published,1,"Biological sciences › Biology, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,596542,20/01/2021,Postdoctoral Associate (Ref: IRG_AMR_2021_003),1 month 1 day,Published,1,"Biological sciences › Biology, Chemistry › Biochemistry, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,596054,20/01/2021,Postdoctoral Associate (Ref: IRG_AMR_2020_012),1 month 1 day,Published,1,"Biological sciences › Biology, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,589404,21/12/2020,Postdoctoral Associate (Ref: IRG_DiSTAP_2020_002),1 month 23 hours,Expired,1,"Engineering › Other, Physics › Optics",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,581544,27/11/2020,Postdoctoral Associate (Ref: IRG_AMR_2020_012),1 month 3 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,580173,24/11/2020,Research Scientist - Immune Cell Therapy Characterization (Ref: IRG_CAMP_2020_023),1 month 1 hour,Expired,1,"Biological sciences › Other, Biological sciences › Biology, Biological sciences › Biological engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,576332,11/11/2020,Postdoctoral Associate - Computational imaging using physics models and machine learning; Physical emulations of Biomechanical and biofluidic dynamics; Machine learning in Biomechanical-fluidicexper modelling (Ref: IRG_CAMP_2020_022),4 weeks 1 day,Expired,3,"Biological sciences › Biological engineering, Engineering › Biomedical engineering, Engineering › Electrical engineering, Mathematics › Mathematical analysis",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,570961,24/10/2020,Postdoctoral Associate (Ref: IRG_LEES_2020_007),1 month 1 day,Expired,2,"Engineering › Electrical engineering, Engineering › Materials engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,566697,10/10/2020,Research Scientist (Ref: IRG_LEES_2020_008),1 month 1 day,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,565327,7/10/2020,Postdoctoral Associate (Ref: IRG_AMR_2020_010),1 month 1 day,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,561418,24/09/2020,Postdoctoral Associate (Ref: IRG_CAMP_2020_017),1 month 5 hours,Expired,1,"Engineering › Chemical engineering, Engineering › Materials engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,557899,13/09/2020,Postdoctoral Associate (Ref: IRG_FM_2020_004),4 weeks 1 day,Expired,1,"Computer science › Computer hardware, Computer science › Database management, Engineering › Computer engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,553767,27/08/2020,Postdoctoral Associate (Ref: IRG_AMR_2020_012),1 month 21 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,549355,7/8/2020,"Postdoctoral Associate, SMART CAMP - In-process control implementation with Critical Quality Attributes (CQA) outputs for adherent-cell culture systems in Cell Therapy Manufacturing (Ref: IRG_CAMP_2020_012)",1 month 1 day,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,545253,24/07/2020,"Postdoctoral Associate, SMART CAMP - Immune cell therapy characterization (Ref: IRG_CAMP_2020_011)",1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomaterial engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,541664,13/07/2020,Research Scientist (Integrated Device Reliability) (Ref: IRG_LEES_2020_003),1 month 19 hours,Expired,1,"Biological sciences › Biology, Engineering › Biomaterial engineering, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,541661,13/07/2020,Postdoctoral Associate (Ref: IRG_LEES_2020_002),1 month 19 hours,Expired,1,"Engineering › Chemical engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,539468,6/7/2020,Postdoctoral Associate (Ref: IRG_AMR_2020_006),1 month 19 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,533538,18/06/2020,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2020_009)",1 month 10 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Other, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,525364,21/05/2020,"Postdoctoral Associate, SMART CAMP - Computational modelling and process control automation (Ref: IRG_CAMP_2020_008)",1 month 22 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Chemical engineering, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,525358,21/05/2020,"Postdoctoral Associate, SMART CAMP - In-process control implementation with CQA outputs in suspended-cell culture systems (Ref: IRG_CAMP_2020_007)",1 month 22 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,525349,21/05/2020,"Postdoctoral Associate, SMART CAMP - Nanopore sensors for fingerprinting microbial contaminants (Ref: IRG_CAMP_2020_005)",1 month 1 day,Expired,1,"Engineering › Chemical engineering, Engineering › Materials engineering, Engineering › Mechanical engineering, Physics › Chemical physics",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,525347,21/05/2020,"Postdoctoral Associate, SMART CAMP - Detection of viral and bacterial nucleic acids (Ref: IRG_CAMP_2020_004)",1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomedical engineering, Engineering › Mechanical engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,513721,14/04/2020,Research Scientist (Ref: IRG_LEES_2019_003),1 month 4 hours,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,511788,7/4/2020,Postdoctoral Associate (Ref: IRG_FM_2019_021),1 month 4 min,Expired,1,"Computer science › Computer systems, Engineering › Other, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,511781,7/4/2020,"Postdoctoral Associate, SMART CAMP - Process analytics that include microcarrier protocols/materials for adherent-cell culture systems (Ref: IRG_CAMP_2019_019)",1 month 3 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,511777,7/4/2020,"Postdoctoral Associate, SMART CAMP - Multimodal biophysical cytometry and instrumentation (Ref: IRG_CAMP_2019_005)",1 month 4 hours,Expired,1,"Biological sciences › Biology, Engineering › Mechanical engineering, Engineering › Biomedical engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,504250,13/03/2020,"Postdoctoral Associate, SMART CAMP - Flagship 1 and 3_PDA_Immune cell (Ref: IRG_CAMP_2020_001)",1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Process engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,500868,5/3/2020,Research Scientist (Integrated Device Reliability) (Ref: IRG_LEES_2020_003),1 month 1 day,Expired,2,"Engineering › Materials engineering, Engineering › Mechanical engineering, Physics › Other",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,497067,25/02/2020,Postdoctoral Associate (Ref: IRG_LEES_2020_002),4 weeks 1 day,Expired,2,"Engineering › Electronic engineering, Engineering › Mechanical engineering, Engineering › Materials engineering, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,480155,13/01/2020,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_019)",1 month 1 day,Expired,2,"Biological sciences › Biology, Biological sciences › Biological engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,458257,27/10/2019,NASA/University of Puerto Rico,1 month 1 day,Expired,1,Engineering › Chemical engineering,Temporary,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,456481,21/10/2019,Postdoctoral Associate (Ref: IRG_FM_2019_021),1 month 1 day,Expired,1,"Computer science › Systems design, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,450958,2/10/2019,Postdoctoral Associate (Ref: IRG_CENSAM_2019_002),1 month 1 day,Expired,1,"Engineering › Other, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,450957,2/10/2019,Postdoctoral Associate / Senior Postdoctoral Associate (Ref: IRG_LEES_2019_006),1 month 1 day,Expired,1,"Engineering › Mechanical engineering, Engineering › Materials engineering, Engineering › Electrical engineering, Engineering › Electronic engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,447721,20/09/2019,Postdoctoral Associate - 2 Years (Ref: IRG_AMR_2019_006),1 month 6 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444149,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_026)",4 weeks 1 day,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444144,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_025)",1 month 5 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomaterial engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444143,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_024)",1 month 15 min,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomedical engineering, Engineering › Biomaterial engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444142,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_021)",1 month 24 min,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomaterial engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444141,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_020)",1 month 46 min,Expired,1,"Biological sciences › Biological engineering, Engineering › Mechanical engineering, Engineering › Biomedical engineering, Engineering › Chemical engineering, Engineering › Electrical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444139,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_017)",1 month 51 min,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Electrical engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444138,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_016)",1 month 56 min,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444137,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_015)",1 month 1 hour,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444136,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_014)",1 month 1 hour,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,444135,7/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_013)",1 month 1 hour,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Technology › Biotechnology",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,442621,4/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_010)",1 month 3 hours,Expired,1,"Engineering › Materials engineering, Engineering › Chemical engineering, Engineering › Mechanical engineering, Physics › Chemical physics",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,442620,4/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_009)",1 month 3 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Other, Biological sciences › Biological engineering, Engineering › Microengineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,442619,4/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_008)",1 month 3 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,442618,4/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_005)",1 month 3 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomedical engineering, Engineering › Electrical engineering, Engineering › Mechanical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,442617,4/9/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_004)",1 month 3 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Engineering › Biomedical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,441024,28/08/2019,Postdoctoral Associate (Ref: IRG_AMR_2019_011),1 month 1 day,Expired,1,"Biological sciences › Biology, Biological sciences › Biological engineering, Chemistry › Biochemistry",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,440650,27/08/2019,Research Scientist (Ref: IRG_LEES_2019_003),1 month 1 day,Expired,1,"Engineering › Electrical engineering, Engineering › Other",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,425761,10/7/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_027)",1 month 1 day,Expired,1,"Engineering › Chemical engineering, Engineering › Mechanical engineering, Engineering › Materials engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,423256,2/7/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_026)",1 month 21 hours,Expired,2,"Biological sciences › Biological engineering, Biological sciences › Biology, Biological sciences › Other",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,423252,2/7/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_025)",1 month 21 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Other, Biological sciences › Biological engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,423250,2/7/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_024)",1 month 21 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Biological sciences › Other",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,422889,1/7/2019,Postdoctoral Associate (Ref: IRG_AMR_2019_010),1 month 22 hours,Expired,1,"Computer science › Other, Engineering › Computer engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,422819,30/06/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_021)",1 month 7 hours,Expired,1,"Biological sciences › Other, Biological sciences › Biology, Biological sciences › Biological engineering, Engineering › Other",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,422818,30/06/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_020)",1 month 3 hours,Expired,1,"Biological sciences › Biology, Biological sciences › Other, Biological sciences › Biological engineering, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Chemical engineering",Permanent,,Not funded by an EU programme
Singapore-MIT Alliance for Research and Technology Centre,,,Research Laboratory,422817,30/06/2019,"Postdoctoral Associate, SMART CAMP (Ref: IRG_CAMP_2019_019)",1 month 8 hours,Expired,1,"Biological sciences › Biological engineering, Biological sciences › Biology, Biological sciences › Other, Engineering › Biomedical engineering, Engineering › Other",Permanent,,Not funded by an EU programme
