Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
University of Cyprus,,,Higher Education Institute,291038,21/03/2018,Post Doctoral Researcher,1 month 6 days,Expired,10,"Agricultural sciences, Anthropology, Architecture, Arts, Astronomy, Biological sciences, Chemistry, Communication sciences, Computer science, Criminology, Cultural studies, Demography, Economics, Educational sciences, Engineering, Environmental science, Ethics in health sciences, Ethics in natural sciences, Ethics in physical sciences, Ethics in social sciences, Geography, Geosciences, History, Information science, Juridical sciences, Language sciences, Literature, Mathematics, Medical sciences, Neurosciences, Pharmacological sciences, Philosophy, Physics, Political sciences, Psychological sciences, Religious sciences, Sociology",Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,277213,2/2/2018,Special Scientist,2 months 1 week,Expired,1,Educational sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
University of Cyprus,,,Higher Education Institute,277208,2/2/2018,Special Scientist,2 months 1 week,Expired,1,Educational sciences,Temporary,,H2020 / Marie Skłodowska-Curie Actions
University of Cyprus,,,Higher Education Institute,267158,19/12/2017,Special Scientist (Research Fellow),4 months 2 days,Expired,1,"Biological sciences, Neurosciences, Psychological sciences",Temporary,,H2020 / ERC
University of Cyprus,,,Higher Education Institute,266147,14/12/2017,Researcher (Special Scientist),3 weeks 3 days,Expired,2,Computer science,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,262631,29/11/2017,Researcher (Special Scientist),2 weeks 2 days,Expired,1,Economics,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,262291,28/11/2017,Special Scientist (Researcher),1 month 2 weeks,Expired,1,Information science,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,254758,25/10/2017,Postdoctoral Researcher,4 months 6 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,250544,6/10/2017,SPECIAL SCIENTIST,3 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,250543,6/10/2017,SPECIAL SCIENTIST,3 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,250542,6/10/2017,RESEARCH ASSOCIATE,3 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,250540,6/10/2017,RESEARCH ASSOCIATE,3 weeks 3 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,250535,6/10/2017,PostDoctoral Researcher,2 weeks 5 hours,Expired,1,Geosciences,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,247232,21/09/2017,Special Scientist (Research/Management),2 weeks 4 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,247228,21/09/2017,Special Scientist (Research/Development),2 weeks 4 days,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,241170,24/08/2017,SPECIAL SCIENTIST,3 weeks 4 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,241168,24/08/2017,RESEARCH ASSOCIATE,3 weeks 4 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,224970,15/06/2017,"Professor / Associate Professor in the field of «Political Science», University of Cyprus",1 month 6 days,Expired,1,Political sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,222982,7/6/2017,Research Associate (FOSS2017RA-06),3 weeks 4 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,222971,7/6/2017,RESEARCH ASSOCIATE (FOSS2017RA-05),3 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,222966,7/6/2017,Special Scientist (FOSS2017SS-06),3 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,222962,7/6/2017,SPECIAL SCIENTIST (FOSS2017SS-05),3 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,221285,31/05/2017,Postdoctoral Researcher,2 weeks 2 days,Expired,1,Biological sciences,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,211378,21/04/2017,SPECIAL SCIENTIST (Research),1 month 1 day,Expired,2,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,199412,3/4/2017,RESEARCH ASSOCIATE,1 month 3 weeks,Expired,2,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,199411,3/4/2017,SPECIAL SCIENTIST - RESEARCH,3 weeks 2 hours,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,198172,29/03/2017,Special Scientist - Research,2 weeks 1 day,Expired,1,Sociology,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,194338,24/03/2017,Research Assistant,4 weeks 3 hours,Expired,2,Computer science,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,186318,3/3/2017,Research Associate,3 weeks 2 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,185440,28/02/2017,Postdoctoral Researcher,2 weeks 2 days,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,167138,22/12/2016,Special Scientists Positions (Post-doctoral),3 weeks 1 day,Expired,2,Computer science,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,163996,15/12/2016,"SPECIAL SCIENTIST , RESEARCH POSITION, UNIVERSITY OF CYPRUS",2 weeks 8 hours,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,163907,15/12/2016,"Professor and Dean of the Medical School, University of Cyprus",2 months 1 week,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,163904,15/12/2016,"Professor or Associate Professor, Medical School, University of Cyprus",2 months 1 week,Expired,2,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,163510,14/12/2016,"Associate Professor, Medical School, University of Cyprus",2 months 1 week,Expired,1,Medical sciences,Permanent,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,163504,14/12/2016,"Lecturer or Assistant Professor , Medical School, University of Cyprus",2 months 1 week,Expired,2,Medical sciences,Other,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,160714,6/12/2016,Post-Doctoral Researcher,2 months 1 week,Expired,11,"Agricultural sciences, Anthropology, Architecture, Arts, Astronomy, Biological sciences, Chemistry, Communication sciences, Computer science, Criminology, Cultural studies, Demography, Economics, Educational sciences, Engineering, Environmental science, Ethics in health sciences, Ethics in natural sciences, Ethics in physical sciences, Ethics in social sciences, Geography, Geosciences, History, Information science, Juridical sciences, Language sciences, Literature, Mathematics, Medical sciences, Neurosciences, Pharmacological sciences, Philosophy, Physics, Political sciences, Psychological sciences, Religious sciences, Sociology, Technology",Temporary,,Not funded by an EU programme
University of Cyprus,,,Higher Education Institute,158020,23/11/2016,SPECIAL SCIENTIST (RESEARCHER) - FOSS2016SS-10,3 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,158003,23/11/2016,RESEARCH ASSOCIATE - FOSS2016RA-10,3 weeks 5 days,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,157999,23/11/2016,RESEARCH ASSOCIATE - FOSS2016RA-9,1 month 2 weeks,Expired,1,Engineering,Temporary,,H2020
University of Cyprus,,,Higher Education Institute,157974,23/11/2016,RESEARCH ASSISTANT,2 weeks 2 days,Expired,1,"Psychological sciences, Sociology › Socio-economic research",Temporary,,Not funded by an EU programme
University of Cyprus,Chemistry,Heterocyclic Synthesis,Higher Education Institute,521814,10/5/2020,Special Scientist,1 month 15 hours,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
University of Cyprus,Chemistry,Heterocyclic Synthesis,Higher Education Institute,456654,22/10/2019,Postdoctoral Researcher,2 months 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,POSTCANTHIN4ONE,Not funded by an EU programme
University of Cyprus,Chemistry,Heterocyclic Synthesis,Higher Education Institute,449047,25/09/2019,Graduate Researcher - Organic Synthesis,3 months 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,CANTHIN4ONE,Not funded by an EU programme
University of Cyprus,Electrical and Computer Engineering,Photonics Laboratory,Higher Education Institute,381298,19/02/2019,Early Stage Researcher (Ph.D. Position) in RF/Microwaves and Antennas for Externally Controllable Molecular Communications,3 weeks 3 days,Expired,1,"Engineering › Electronic engineering, Physics › Electromagnetism",Temporary,,H2020
University of Cyprus,Electrical and Computer Engineering,Photonics Laboratory,Higher Education Institute,381214,19/02/2019,Post-doctoral Researcher in Photonics for Externally Controllable Molecular Communications (FET-OPEN GLADIATOR Project),3 weeks 6 days,Expired,1,"Engineering › Electronic engineering, Engineering › Biomedical engineering",Temporary,,H2020
University of Cyprus,Faculty of Engineering,EMPHASIS Research Centre,Research Laboratory,500320,3/3/2020,Special Scientist – Administrative Support staff (Graphic Designer/Office Administrator),1 week 6 days,Expired,1,"Chemistry, Computer science, Engineering, Physics",Temporary,EMPHASIS_2020_A01,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,605995,16/02/2021,5 Scholarships for the MSc Program in Intelligent Critical Infrastructure Systems,3 days 18 hours,Published,5,"Engineering › Electrical engineering, Engineering › Computer engineering, Mathematics, Physics",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,593659,11/1/2021,5 Software Engineer positions,2 weeks 6 days,Expired,5,"Computer science, Engineering › Computer engineering, Engineering › Simulation engineering",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,576313,11/11/2020,"Department of Social and Political Sciences, in collaboration with the KIOS Research and Innovation Center of Excellence",2 weeks 2 days,Expired,1,"Educational sciences, Political sciences, Psychological sciences, Sociology",Temporary,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,561248,23/09/2020,PhD Research Student in Photonics for Externally Controllable Molecular Communications,3 weeks 4 days,Expired,1,"Engineering › Electronic engineering, Engineering › Electrical engineering, Physics",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,561186,23/09/2020,Research and Innovation Positions,1 month 3 weeks,Expired,10,"Computer science, Engineering › Electrical engineering, Engineering › Computer engineering, Mathematics",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,554464,31/08/2020,6 PhD Scholarships,1 month 2 days,Expired,6,"Computer science, Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Computer engineering, Mathematics",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,554033,28/08/2020,PhD Student Scholarship for Jordanian Students,1 week 6 days,Expired,1,"Computer science, Engineering › Computer engineering, Engineering › Mechanical engineering, Engineering › Electrical engineering, Mathematics",Other,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,532339,15/06/2020,Post-Doctoral Researcher Position in RF/Microwaves and Antennas,1 week 4 days,Expired,1,"Engineering › Electrical engineering, Engineering › Electronic engineering, Other",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,526188,26/05/2020,Data and Information Security Manager,3 weeks 3 days,Expired,2,"Computer science, Engineering, Management sciences, Technology",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,523840,15/05/2020,2nd Call: Scholarships for the MSc in Intelligent Critical Infrastructure Systems,1 month 4 days,Expired,5,"Computer science, Engineering, Mathematics, Physics",Not Applicable,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,513782,14/04/2020,3 Research Lecturer or Research Assistant Professor positions,2 months 3 weeks,Expired,3,"Computer science, Engineering › Electrical engineering, Engineering › Computer engineering",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,513780,14/04/2020,5 Software Engineer positions,3 weeks 3 days,Expired,5,"Computer science, Engineering › Computer engineering",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,499007,28/02/2020,Five Student Scholarships and Employment Opportunities at the KIOS Research and Innovation Center of Excellence,2 months 1 day,Expired,6,"Computer science, Engineering, Mathematics, Physics",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,491627,11/2/2020,Five Scholarships for the MSc in Intelligent Critical Infrastructure Systems,2 months 2 weeks,Expired,5,"Computer science, Engineering, Mathematics",Other,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,489082,5/2/2020,10 PhD Student Scholarships,2 months 5 days,Expired,10,"Engineering › Electrical engineering, Engineering › Mechanical engineering, Engineering › Computer engineering",Other,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,473274,16/12/2019,Research Engineer positions (5),2 weeks 4 days,Expired,7,"Engineering › Electrical engineering, Engineering › Computer engineering",Other,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,473269,16/12/2019,Software Engineer positions (5),2 weeks 4 days,Expired,6,"Computer science › Programming, Engineering › Computer engineering, Mathematics",Other,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,445364,12/9/2019,Research and Innovation Positions,1 month 1 week,Expired,15,"Computer science › Informatics, Engineering › Computer engineering, Engineering › Mechanical engineering, Engineering › Communication engineering, Engineering › Electrical engineering, Mathematics › Algorithms",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,432470,29/07/2019,PhD Student Scholarships,1 month 2 weeks,Expired,11,"Computer science, Engineering › Electrical engineering, Engineering › Computer engineering, Engineering › Mechanical engineering, Mathematics",To be defined,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,389898,14/03/2019,Scholarships for MSc in Intelligent Critical Infrastructure Systems,3 months 2 weeks,Expired,5,"Computer science, Engineering › Electrical engineering, Engineering › Computer engineering",Other,,Not funded by an EU programme
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,389398,13/03/2019,Research and Innovation Positions,1 month 3 weeks,Expired,23,"Engineering › Computer engineering, Engineering › Electrical engineering",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,383018,25/02/2019,PhD Student Scholarships,4 days 3 hours,Expired,15,"Computer science, Engineering › Electrical engineering, Mathematics",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,241163,24/08/2017,"Assistant Researcher, Research Associate, Research Fellow",1 month 6 days,Expired,15,"Computer science, Engineering › Computer engineering, Engineering › Electrical engineering, Mathematics",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,241131,24/08/2017,Senior Software Engineer (Research and Innovation Position),3 weeks 1 day,Expired,1,"Computer science, Engineering › Computer engineering",To be defined,,H2020
University of Cyprus,KIOS Research and Innovation Center of Excellence,,Public Research Institution,178538,3/2/2017,"Assistant Researcher, Research Associate, Research Fellow",3 weeks 4 days,Expired,20,"Computer science, Engineering › Electrical engineering, Engineering › Computer engineering, Mathematics",To be defined,,H2020
University of Cyprus,Physics,Experimental High Energy Physics,Higher Education Institute,435870,8/8/2019,Postdoctoral Research Associate,4 weeks 1 day,Expired,2,Physics › Other,Temporary,,Not funded by an EU programme
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,3,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,3,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,2,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,385462,5/3/2019,15 Early Stage Researchers (ESRs) - Neo-PRISM-C Project,1 month 3 weeks,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
UNIVERSITY OF CYPRUS,PSYCHOLOGY,CENTER FOR APPLIED NEUROSCIENCE,Higher Education Institute,356859,20/11/2018,Neo-PRISM-C Project Manager,1 month 1 day,Expired,1,"Neurosciences, Psychological sciences › Behavioural sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
University of Cyprus-FOSS Research Centre,Electrical and Computer Engineering,,Research Laboratory,250348,5/10/2017,Special Scientist,1 month 3 weeks,Expired,1,Engineering › Electrical engineering,Temporary,,H2020
University of Cyprus-FOSS Research Centre,Electrical and Computer Engineering,,Research Laboratory,250345,5/10/2017,Special Scientist,1 month 3 weeks,Expired,1,Engineering › Electrical engineering,Temporary,,H2020
University of Cyprus-FOSS Research Centre,Electrical and Computer Engineering,,Research Laboratory,241719,28/08/2017,SPECIAL SCIENTIST,3 weeks 9 hours,Expired,1,Engineering › Electrical engineering,Temporary,,H2020
University of Nicosia,,,Higher Education Institute,532363,15/06/2020,Research Associate,3 weeks 6 days,Expired,1,Computer science › Other,Other,,Not funded by an EU programme
