Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,529959,6/6/2020,UNIVERSITY TEACHER AT THE DEPARTMENT OF FUNDAMENTAL THEOLOGY AND DIALOGUE,1 month 3 weeks,Expired,1,Religious sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,529958,6/6/2020,UNIVERSITY TEACHER AT THE DEPARTMENT OF CHURCH HISTORY AND PATROLOGY,1 month 3 weeks,Expired,1,Religious sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,524519,18/05/2020,Research associate on the project ERC - EIRENE (M/F),4 days 3 hours,Expired,1,Other,Temporary,,FP7 / Ideas-ERC
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,524473,18/05/2020,University teacher,2 months 6 hours,Expired,1,Pharmacological sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,522681,13/05/2020,University teacher in Department of Psychology,2 months 26 min,Expired,1,Psychological sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,521344,8/5/2020,University teacher of Conservation-Restoration,2 months 10 hours,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,520842,6/5/2020,University teacher of Formative Concepts,2 months 1 day,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,520821,6/5/2020,UNIVERSITY TEACHER – Full professor / Assistant professor / Associate professor in the field of International business,2 months 1 day,Expired,1,Economics › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,515109,17/04/2020,University teacher of the French Language,2 months 13 hours,Expired,1,Language sciences › Languages,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,513142,10/4/2020,RESEARCH ASSOCIATE on the project Wise Womean: Beliefs and Networks of Female Spiritual Figures in Central European Vernacular Religion (M/F),5 days 4 hours,Expired,1,History › Other,Temporary,. H2020-MSCA_IF-2019,H2020 / Marie Skłodowska-Curie Actions COFUND
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,509684,31/03/2020,RESEARCH ASSOCIATE on the project We Can do It! Women's labour market participation in the maritime sector in the Upper Adriatic after the two World Wars in an intersectional perspective (MSCA) (M/F),3 days 7 hours,Expired,1,History › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,496885,24/02/2020,University Teacher Lecturer of Meteorology,4 days 9 hours,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,495414,20/02/2020,UNIVERSITY TEACHER,1 month 4 weeks,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,495410,20/02/2020,University teacher of Mathematics,1 month 4 weeks,Expired,2,Mathematics › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,492346,13/02/2020,University teacher of Physics,1 month 4 weeks,Expired,1,Physics › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,492341,13/02/2020,University teacher of Physics,1 month 4 weeks,Expired,1,Physics › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,487377,31/01/2020,University teacher of Nuclear Engineering,2 months 4 days,Expired,1,Engineering › Nuclear engineering,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,484086,23/01/2020,ANNULMENT!! - University teacher of Mathematics,1 month 1 day,Expired,1,"Mathematics › Other, Neurosciences",Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,480280,13/01/2020,University teacher: Assistant professor,3 weeks 7 hours,Expired,1,Juridical sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,478730,8/1/2020,University teacher of Physics,1 month 4 weeks,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,472767,13/12/2019,RESEARCH ASSOCIATE on the project Post-war transitions in gendered perspective: the case of the North-Eastern Adriatic region (EIRENE),1 week 1 day,Expired,1,History,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,471049,9/12/2019,University teacher of Physics,1 month 1 day,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,471043,9/12/2019,University teacher of Physics,1 month 1 day,Expired,1,Physics › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,471030,9/12/2019,"University teacher – Instructor (M/F) at the Department of Geotechnology, Mining and Environment",1 month 1 day,Expired,1,Geosciences › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,463737,15/11/2019,University teacher,2 months 3 days,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,463356,14/11/2019,(postdoctoral) Researcher,1 week 1 day,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,463351,14/11/2019,PhD researcher in Approximate Mobile Computing,1 week 1 day,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,462528,13/11/2019,UNIVERSITY TEACHER at the Department of Civil Engineering,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,460976,7/11/2019,"University teacher, Faculty of Social Work",2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,445467,12/9/2019,UNIVERSITY TEACHER - LECTURER for the field of Sport science - Kinesiology,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,442192,2/9/2019,University teacher of Veterinary medicine,2 months 10 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,425233,8/7/2019,University teacher of Social Pedagogy,1 month 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,425073,8/7/2019,University teacher of the Polish Literature (M/F),1 month 4 weeks,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,425072,8/7/2019,University teacher of the Italian Language (M/F),1 month 4 weeks,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,425071,8/7/2019,University teacher of Czech Literature,1 month 4 weeks,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,424134,4/7/2019,UNIVERSITY TEACHER for teaching the course of Public Administration,1 month 4 weeks,Expired,2,Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,424128,4/7/2019,University teacher at the Department of Library and Information Science and Book Studies,1 month 4 weeks,Expired,2,Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,424127,4/7/2019,University teacher at the Department of Library and Information Science and Book Studies,1 month 1 day,Expired,2,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,424120,4/7/2019,University teacher of Geography,1 month 4 weeks,Expired,2,Geography,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,423526,3/7/2019,University teacher of Philosophy,1 month 4 weeks,Expired,1,Philosophy,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,423525,3/7/2019,University teacher of Korean Studies,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,421363,26/06/2019,University teacher for viola,2 months 7 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,421228,26/06/2019,University teacher for Economics,1 month 4 weeks,Expired,1,Economics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,421137,26/06/2019,University teacher for physical chemistry,1 month 4 weeks,Expired,1,Chemistry › Physical chemistry,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,419078,19/06/2019,University teacher for architecture,2 months 6 hours,Expired,1,Architecture,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,418584,18/06/2019,University teacher in the field Social Work,1 month 2 weeks,Expired,1,Ethics in social sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,394381,28/03/2019,University teacher for social work,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,366971,27/12/2018,UNIVERSITY TEACHER in the field of Economics,1 month 3 weeks,Expired,1,Economics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,361490,6/12/2018,University teacher in the field of art didactics,1 month 4 weeks,Expired,1,Educational sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,344993,9/10/2018,University teacher of Microbiology and Immunology,1 month 4 weeks,Expired,1,Medical sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,344992,9/10/2018,University teacher at the Department of Library and Information Science and Book Studies,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,341740,27/09/2018,UNIVERSITY TEACHER of saxofon,1 month 1 week,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,336175,3/9/2018,University teacher of Moral Theology,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,334686,28/08/2018,Higher education teachers - INFORMATIVE VACANCY NOTICE,2 months 4 weeks,Expired,4,Architecture › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,326120,20/07/2018,"Collaborative Doctoral Programme between UL FRI, Slovenia, and JRC Ispra, Italy",3 weeks 6 days,Expired,1,Computer science,Temporary,,FP7 / JRC
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,325115,17/07/2018,University teacher for the field of chemical engineering,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,324113,13/07/2018,UNIVERSITY TEACHER for International Relations or International Law,2 months 11 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,323801,12/7/2018,University teacher for Special Rehabilitation Pedagogy,1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,322244,6/7/2018,"University teacher at the Department of Geotechnology, Mining and Environment",2 months 2 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,322205,6/7/2018,"University teacher at the Department of Textiles, Graphic Arts and Design",2 months 2 days,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,319271,27/06/2018,UNIVERSITY TEACHER,2 months 9 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,318042,22/06/2018,University teacher,1 month 4 weeks,Expired,1,Educational sciences › Education,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,318038,22/06/2018,university teacher,1 month 4 weeks,Expired,1,Educational sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,317280,20/06/2018,UNIVERSITY TEACHER,2 months 9 hours,Expired,2,Economics › Management studies,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,308929,24/05/2018,University teacher of Physics,2 months 20 hours,Expired,1,Physics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,291642,23/03/2018,UNIVERSITY TEACHER,1 month 4 weeks,Expired,1,Environmental science › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,291639,23/03/2018,UNIVERSITY TEACHER,2 months 10 hours,Expired,1,Economics › Marketing,Temporary,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,283819,26/02/2018,University teacher of trumpet,2 months 8 hours,Expired,2,Educational sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,273809,24/01/2018,University teacher for Composition and Music Theory,2 months 3 days,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,269357,29/12/2017,RESEARCHER,6 days 4 hours,Expired,1,Arts › Other,Temporary,,H2020 / ERC
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,261547,23/11/2017,UNIVERSITY TEACHER,2 months 1 day,Expired,1,Medical sciences › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,236127,27/07/2017,University Teacher of Violoncello,1 month 1 day,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,236125,27/07/2017,University Teacher of Violin,2 months 9 hours,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,233612,18/07/2017,UNIVERSITY TEACHER,1 month 4 weeks,Expired,1,Economics › International economics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,233611,18/07/2017,UNIVERSITY TEACHER,1 month 4 weeks,Expired,1,Juridical sciences › Public law,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,233354,17/07/2017,UNIVERSITY TEACHER,2 months 3 hours,Expired,1,Economics › International economics,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,232863,14/07/2017,University teacher,1 month 4 weeks,Expired,1,Ethics in social sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,230955,6/7/2017,University teacher,2 months 1 day,Expired,1,Biological sciences,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,229540,30/06/2017,University teacher - development and theory of design,2 months 1 day,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,228841,28/06/2017,University teacher,1 month 10 hours,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
Univerza v Ljubljani UKS (PZ),Kadrovska služba,,Higher Education Institute,225867,20/06/2017,University teacher of Art history,1 month 13 hours,Expired,1,Arts › Other,Permanent,,Not funded by an EU programme
