Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Ventspils University College,,,Higher Education Institute,530525,9/6/2020,Research Scientist (VLBI) – Ventspils International Radio Astronomy Centre,3 weeks 6 days,Expired,1,Astronomy › Astrophysics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,530523,9/6/2020,"Research Scientist (LOFAR) – Ventspils International Radio Astronomy Centre, Latvia",3 weeks 6 days,Expired,1,Astronomy › Astrophysics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,502589,9/3/2020,"Senior Research Scientist (LOFAR) – Ventspils International Radio Astronomy Centre, Latvia",1 month 6 days,Expired,1,Astronomy › Astrophysics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,502588,9/3/2020,"Senior Research Scientist (VLBI) – Ventspils International Radio Astronomy Centre, Latvia",1 month 6 days,Expired,1,Astronomy › Astrophysics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,478633,8/1/2020,Visiting professor,1 week 5 days,Expired,1,"Economics › Business economics, Economics › Marketing",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,473383,16/12/2019,University Teacher (Doctoral student): Lectures in the field of translation and communication,1 month 1 day,Expired,2,Language sciences › Linguistics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,468089,30/11/2019,University Teacher (Doctoral student): Lectures in the field of business management (preferably - logistics),1 month 5 hours,Expired,1,Economics › Business economics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,459337,31/10/2019,ERA Chair Holder Position – Strategic Counsellor,1 month 3 weeks,Expired,1,Astronomy › Other,Temporary,,H2020
Ventspils University College,,,Higher Education Institute,412983,30/05/2019,"University Teacher: Lectures on Programming, Software Engineering, Basics of Computer Science",1 week 6 days,Expired,2,Computer science › Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,404269,2/5/2019,ERA Chair Holder – Strategic Counsellor,4 weeks 1 day,Expired,1,"Astronomy › Other, Computer science › Modelling tools, Engineering › Electronic engineering, Mathematics › Computational mathematics",Temporary,,H2020 / ERC
Ventspils University College,,,Higher Education Institute,369654,11/1/2019,University Teacher (Doctoral student): Faculty of IT,4 months 3 weeks,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,369531,11/1/2019,University Teacher (Doctoral student): Faculty of IT,1 week 3 days,Expired,1,Engineering › Electronic engineering,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,367860,4/1/2019,University Lecturer – Doctoral student (Faculty of Translation Studies),2 weeks 2 days,Expired,1,Language sciences › Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,364328,17/12/2018,"Visiting Professor_Audiovisual translation, Corpus linguistics (Faculty of Translation Studies)",1 month 5 days,Expired,1,Language sciences › Linguistics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,363173,12/12/2018,Visiting professor,1 month 6 days,Expired,2,Economics › Business economics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,363172,12/12/2018,Visiting professor (Faculty of Translation studies),1 month 6 days,Expired,1,Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,363170,12/12/2018,University Teacher (Doctoral student): Lectures on human resource management,1 month 22 hours,Expired,1,Economics › Business economics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,315118,13/06/2018,University Teacher (Doctoral student): Lectures on Business consulting,5 days 41 min,Expired,2,Economics › Business economics,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310887,31/05/2018,Visiting Teacher: Lecture on Change Management and new management methods,6 days 11 hours,Expired,2,"Economics › Management studies, Physics",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310592,30/05/2018,"University Teacher: Lectures on Mathematics, Mathematical Analysis, Linear Algebra and Analytical Geometry",6 days 8 hours,Expired,1,Mathematics › Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310552,30/05/2018,"University Teacher: Lectures on Programming, Software Engineering, Basics of Computer Science",6 days 9 hours,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310538,30/05/2018,University Teacher (Doctoral student): Lectures on Electronics Engineering,6 days 9 hours,Expired,2,"Engineering › Electronic engineering, Technology › Communication technology",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310479,30/05/2018,University Teacher: Language Summer School,6 days 11 hours,Expired,2,"Cultural studies › Other, Language sciences › Languages",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310441,30/05/2018,"University Teacher: Data Mining, Process Automation, Human-Computer Interfaces",6 days 12 hours,Expired,1,Computer science › Other,Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310419,30/05/2018,Visiting Professor: Antenna Engineering and Radiofrequency and Microwave Devices,6 days 13 hours,Expired,1,"Engineering › Electronic engineering, Engineering › Communication engineering",Temporary,,Not funded by an EU programme
Ventspils University College,,,Higher Education Institute,310254,29/05/2018,Visiting Professor: E-media and E-marketing in Cultural Studies,1 week 7 hours,Expired,1,Cultural studies › Other,Temporary,,Not funded by an EU programme
Vidzeme University of Applied Sciences,,,Higher Education Institute,570702,23/10/2020,FOREIGN LECTURERS (1),1 month 3 days,Expired,2,Other,Other,,Not funded by an EU programme
Vidzeme University of Applied Sciences,,,Higher Education Institute,554831,1/9/2020,DOCTORAL STUDENTS,2 months 3 weeks,Expired,1,Other,Temporary,,Not funded by an EU programme
Vidzeme University of Applied Sciences,,,Higher Education Institute,314282,9/6/2018,DOCTORAL STUDENTS,2 years 2 months,Expired,8,Other,Other,,Not funded by an EU programme
Vidzeme University of Applied Sciences,,,Higher Education Institute,314281,9/6/2018,FOREIGN ACADEMIC STAFF,2 years 2 months,Expired,8,Other,Other,,Not funded by an EU programme
Vidzeme University of Applied Sciences,,,Higher Education Institute,248181,26/09/2017,Post-Doctoral Researcher,2 weeks 6 days,Expired,5,"Communication sciences › On-line information services, Computer science › Digital systems, Engineering › Systems engineering, Mathematics › Algorithms, Technology › Future technology",Temporary,,Not funded by an EU programme
