Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Aurubis Bulgaria AD,,,Large Company,243963,7/9/2017,RESEARCH & DEVELOPMENT ENGINEER – METALLURGY and MATERIALS,1 month 1 week,Expired,1,"Chemistry, Engineering › Materials engineering",Permanent,26_17,Not funded by an EU programme
Bulgarian Academy of Sciences,,,Higher Education Institute,597493,22/01/2021,"Postdoc at the Institute of Mathematics and Informatics, Bulgarian Academy of Sciences",4 weeks 23 hours,Published,1,Mathematics › Geometry,Temporary,,Not funded by an EU programme
Bulgarian Academy of Sciences,,,Higher Education Institute,528433,2/6/2020,Senior Researcher,3 weeks 1 day,Expired,1,"Chemistry › Homogeneous catalysis, Mathematics › Geometry",Temporary,,Not funded by an EU programme
Bulgarian Academy of Sciences,,,Higher Education Institute,504271,13/03/2020,Postdoc Position,2 weeks 7 hours,Expired,1,Mathematics › Geometry,Temporary,,Not funded by an EU programme
Bulgarian Academy of Sciences,,,Higher Education Institute,492436,14/02/2020,Senior Researcher,1 week 3 days,Expired,1,Mathematics › Geometry,Temporary,,Not funded by an EU programme
Center for the Study of Democracy,,,Private with public mission,464598,19/11/2019,Research Fellow: Security,3 weeks 5 days,Expired,1,"Criminology, Political sciences, Sociology",Permanent,,Not funded by an EU programme
Center for the Study of Democracy,,,Private with public mission,271992,15/01/2018,Senior Analysts / Research Fellows,1 month 2 weeks,Expired,1,"Criminology, Economics › Economics of development, Economics › Economic policy, Juridical sciences › Judicial law, Juridical sciences › Public law",To be defined,SA/RF 1,Not funded by an EU programme
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,576821,12/11/2020,"Postdoctoral researcher, Department of Plant Development at CPSBB",1 month 2 weeks,Expired,1,Biological sciences,Temporary,CPSBBPlantDevNov2020,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,510068,1/4/2020,"Postdoctoral Researcher/Junior Group Leader, Department Bioinformatics at CPSBB",1 month 7 hours,Expired,1,Biological sciences › Other,Temporary,CPSBBBioinfo310320,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,446930,18/09/2019,Laboratory manager/Technician at CPSBB,3 weeks 6 days,Expired,1,Biological sciences › Biology,Temporary,CPSBBLMT091019,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,425779,10/7/2019,Laboratory Manager/Technician,1 month 5 days,Expired,1,Biological sciences › Biology,Temporary,CPSBBLMT19,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,407602,14/05/2019,Postdoctoral Researcher in Bioinformatics and Mathematical Modelling,3 months 2 weeks,Expired,1,Biological sciences › Other,Temporary,CPSBB2019PhDBMM310819,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,401646,21/04/2019,Postdoctoral Researcher in Molecular Biology,1 month 1 day,Expired,1,Biological sciences › Other,Temporary,CPSBB2019PDMB,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,256093,31/10/2017,"Postdoctoral researcher, Department Plant Cell Biotechnology",1 month 3 hours,Expired,1,Biological sciences › Biology,Temporary,4PCBCPSBB,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,220722,29/05/2017,Postdoctoral Researcher in Vegetable Breeding,5 months 4 days,Expired,1,Biological sciences › Biology,Temporary,2EVBCPSBB,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,220717,29/05/2017,Postdoctoral Researcher in Plant Stress Physiology,1 month 1 day,Expired,1,Biological sciences › Biology,Temporary,2EMSPCPSBB,H2020
Center of Plant Systems Biology and Biotechnology,,,Private with public mission,219428,23/05/2017,Postdoctoral Researcher in Bioinformatics,3 months 1 week,Expired,1,Biological sciences,Temporary,1EBCPSBB,H2020
CodeCoda Ltd,IT,,"Small Medium Enterprise, Start-up",419948,21/06/2019,Generic Artificial Intelligence Research,2 months 1 week,Expired,2,Computer science › Other,Permanent,,Not funded by an EU programme
East European Research and Innovation Enterprise (EMERGE),,,Higher Education Institute,429910,22/07/2019,Software Developer,3 weeks 4 days,Expired,1,Computer science › Programming,Permanent,,Not funded by an EU programme
IMBB,,,Private with public mission,480246,13/01/2020,Public Relations,1 month 1 day,Expired,1,Biological sciences › Biological engineering,Temporary,739582 - H2020- WIDESPREAD-2016-2017/H2020- WIDESPREAD-01-2016-2017-TeamingPhase2.,H2020
"Institute of Astronomy, Bulgarian Academy of Sciences",,,Public Research Institution,593577,10/1/2021,Postdoctoral Research Position – Solar Radio Astronomy with LOFAR and MWA,1 month 1 week,Published,1,"Astronomy › Astrophysics, Computer science › Other",Temporary,MOSAIICS_PhD_02,Not funded by an EU programme
"Institute of Astronomy, Bulgarian Academy of Sciences",,,Public Research Institution,488643,4/2/2020,Postdoctoral Position - Deep Learning in Heliophysics,3 months 1 week,Expired,1,"Astronomy, Computer science, Engineering, Physics",Temporary,MOSAIICS_Postdoc_01,Not funded by an EU programme
"Institute of Astronomy, Bulgarian Academy of Sciences",,,Public Research Institution,488633,4/2/2020,PhD Position in Computational Heliophysics,3 months 1 week,Expired,1,"Astronomy, Engineering › Computer engineering, Physics › Computational physics",Temporary,MOSAIICS_PhD_01,Not funded by an EU programme
Institute of biology and immunology of reproduction,,,Public Research Institution,518237,28/04/2020,"Postdoctoral position Immunology: Sofia, Bulgaria",3 months 3 days,Expired,1,Biological sciences › Biology,Permanent,,Not funded by an EU programme
Institute of biology and immunology of reproduction,,,Public Research Institution,510991,3/4/2020,PhD position,1 month 5 days,Expired,2,Biological sciences › Biology,Temporary,,Not funded by an EU programme
Institute of Electronics,,,Public Research Institution,565996,8/10/2020,Senior research associate in Instrumental Analysis (Organic Chemistry),1 week 4 days,Expired,1,"Chemistry › Instrumental analysis, Chemistry › Physical chemistry, Chemistry › Structural chemistry",Temporary,,Not funded by an EU programme
Institute of Electronics,,,Public Research Institution,534288,19/06/2020,Senior research associate in Molecular Spectroscopy (Instrumental Design),2 months 1 day,Expired,1,"Chemistry › Instrumental analysis, Physics › Optics",Temporary,,Not funded by an EU programme
Institute of Electronics,,,Public Research Institution,534285,19/06/2020,Senior research associate in Organic Synthesis,2 months 1 day,Expired,1,"Chemistry › Organic chemistry, Chemistry › Structural chemistry",Temporary,,Not funded by an EU programme
Institute of Electronics,,,Public Research Institution,534059,18/06/2020,Senior research associate in Molecular Spectroscopy,2 months 2 days,Expired,1,"Chemistry › Physical chemistry, Chemistry › Structural chemistry, Chemistry › Instrumental analysis",Temporary,,Not funded by an EU programme
Institute of Electronics,,,Public Research Institution,487706,1/2/2020,PostDoc in Theoretical Chemistry,6 months 2 weeks,Expired,1,"Chemistry › Structural chemistry, Chemistry › Molecular chemistry, Chemistry › Computational chemistry",Temporary,,Not funded by an EU programme
Institute of Electronics-BAS,,,Public Research Institution,541217,10/7/2020,"Two positions for early-stage researchers (ESR) in tissue engineering/ultrafast laser micro- nanostructuring, Laboratory of Micro and Nano photonics, Sofia, Bulgaria",1 month 3 weeks,Expired,2,"Biological sciences, Other, Physics › Surface physics",Other,AIMED,H2020 / Marie Skłodowska-Curie Actions
"Institute of General and Inorganic Chemistry, Bulgarian Academy of Sciences",,,Public Research Institution,502679,9/3/2020,Postdoc in Computational Chemistry,3 weeks 3 days,Expired,1,Chemistry › Computational chemistry,Temporary,Vihren КП-06-ДВ-6/16.12.2019,H2020 / ERC
Institute of optical materials and technologies,,,Public Research Institution,439459,22/08/2019,Postdoctoral Researcher in Solid State Physics,1 month 1 day,Expired,1,Physics,Temporary,,H2020
Institute of Organic Chemistry with Centre of Phytochemistry - Bulgarian Academy of Sciences,,,Public Research Institution,513469,12/4/2020,Postdoc in organic synthesis,1 month 2 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
Institute of Organic Chemistry with Centre of Phytochemistry - Bulgarian Academy of Sciences,,,Public Research Institution,513466,12/4/2020,PhD postion in Organic Chemsitry,6 months 3 weeks,Expired,1,Chemistry › Organic chemistry,Temporary,,Not funded by an EU programme
Institute of Organic Chemistry with Centre of Phytochemistry - Bulgarian Academy of Sciences,,,Public Research Institution,414017,4/6/2019,Early Stage Researcher (ESR5) position - Supported Transition Metal Catalysts for Steam and Aqueous-phase Reforming and Anion Exchange Membrane Water Electrolysis (MSCA-ITN BIKE Project),3 weeks 6 days,Expired,1,Chemistry › Heterogeneous catalysis,Permanent,,H2020 / Marie Skłodowska-Curie Actions
"Institute of philosophy and sociology, Bulgarian Academy of Sciences",,,Public Research Institution,558384,15/09/2020,Postdoctoral Fellow,1 week 2 days,Expired,1,Sociology,Temporary,,Not funded by an EU programme
"Institute of philosophy and sociology, Bulgarian Academy of Sciences",,,Public Research Institution,524438,18/05/2020,Postdoctoral Fellow,1 week 6 days,Expired,1,Sociology › Educational sociology,Temporary,,Not funded by an EU programme
"Institute of philosophy and sociology, Bulgarian Academy of Sciences",,,Public Research Institution,520413,5/5/2020,Senior Researcher,2 weeks 1 day,Expired,1,Sociology › Socio-economic research,Temporary,,Not funded by an EU programme
"Institute of philosophy and sociology, Bulgarian Academy of Sciences",,,Public Research Institution,520386,5/5/2020,Senior researcher,2 weeks 1 day,Expired,2,Sociology › Educational sociology,Temporary,,Not funded by an EU programme
Medical University of Varna,,,Higher Education Institute,600696,2/2/2021,Full Time Post-doctoral Position to the European Research Area (ERA) - Translational Stem Cell Biology (TRANSTEM),2 weeks 3 days,Published,1,"Biological sciences › Other, Medical sciences › Other",Temporary,H2020-WIDESPREAD-2018-04,H2020
Medical University of Varna,,,Higher Education Institute,600694,2/2/2021,Full Time Post-doctoral Position to the European Research Area (ERA) - Translational Stem Cell Biology (TRANSTEM),2 weeks 3 days,Published,1,Biological sciences › Other,Temporary,H2020-WIDESPREAD-2018-04,H2020
Medical University of Varna,,,Higher Education Institute,600674,2/2/2021,Full Time Post-doctoral Position to the European Research Area (ERA) - Translational Stem Cell Biology (TRANSTEM),2 weeks 3 days,Published,1,"Biological sciences › Other, Medical sciences › Other",Temporary,H2020-WIDESPREAD-2018-04,H2020
Medical University of Varna,,,Higher Education Institute,464966,20/11/2019,Full Time European Research Area (ERA) Chair Holder Position In Translational Stem Cell Biology (TRANSTEM),3 months 3 weeks,Expired,1,"Biological sciences › Other, Medical sciences › Medicine",Temporary,,H2020
Ontotext,,,"Small Medium Enterprise, Start-up",248702,28/09/2017,Lead Developer (Solutions Team),1 month 9 hours,Expired,1,"Computer science › Programming, Information science › Information management",Permanent,,Not funded by an EU programme
Ontotext,,,"Small Medium Enterprise, Start-up",248696,28/09/2017,Java Developer,1 month 10 hours,Expired,2,"Computer science › Database management, Computer science › Programming",Permanent,,Not funded by an EU programme
Printivo Group Jsc,Biology,Printivo's Laboratory,Research Laboratory,565583,7/10/2020,Senior Biologist/Biotechnologist,1 month 1 day,Expired,1,"Biological sciences › Biological engineering, Chemistry › Biochemistry, Engineering › Biomedical engineering, Physics › Biophysics",Permanent,,Not funded by an EU programme
Sensata Technologies Bulgaria,,,Large Company,253609,19/10/2017,PMT Manager,1 month 1 day,Expired,1,"Economics › Management studies, Engineering › Project engineering",Permanent,,Not funded by an EU programme
Sensata Technologies Bulgaria,,,Large Company,253599,19/10/2017,Engineering Supervisor,1 month 1 day,Expired,1,Engineering › Industrial engineering,Permanent,,Not funded by an EU programme
Sensata Technologies Bulgaria,,,Large Company,253547,19/10/2017,Junior Operations Quality Engineer,1 month 1 day,Expired,1,Engineering › Control engineering,Permanent,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,563940,2/10/2020,Senior Researchers,1 week 6 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATESR,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,563937,2/10/2020,Experienced Researchers,1 week 6 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,563935,2/10/2020,Experienced Researchers (DataOps),1 week 6 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEERDO,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,563934,2/10/2020,Junior Researchers,1 week 6 days,Expired,2,"Computer science, Engineering, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,553444,26/08/2020,PhD student (R1) in the professional field 4.2 Chemical Sciences - under project ROTA-Active,2 weeks 2 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545020,23/07/2020,Senior Researchers,4 weeks 6 hours,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATESR,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545014,23/07/2020,Senior Researchers (Bioinformaticians),7 months 1 day,Closed,2,"Computer science, Information science, Mathematics",Temporary,GATESRBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545010,23/07/2020,Experienced Researchers,4 weeks 6 hours,Expired,2,"Computer science, Engineering, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545006,23/07/2020,Experienced Researchers (DataOps),4 weeks 6 hours,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEERDO,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545002,23/07/2020,Experienced researchers (bioinformaticians),4 weeks 6 hours,Expired,2,"Biological sciences, Computer science, Information science, Mathematics",Temporary,GATEERBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,545000,23/07/2020,Junior Researchers,4 weeks 6 hours,Expired,2,"Computer science, Engineering, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,544998,23/07/2020,Junior Researchers (Bioinformaticians),7 months 1 day,Closed,2,"Computer science, Information science, Mathematics",Temporary,GATEERBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,540895,9/7/2020,Doctoral student (R1) in the professional field 4.2 Chemical Sciences - under project ROTA-Active,2 months,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,540891,9/7/2020,Doctoral student (R1) in the professional field 7.3 Pharmacy - under project ROTA-Active,1 week 4 days,Expired,1,"Chemistry, Other, Pharmacological sciences",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532508,15/06/2020,Junior Researchers (Bioinformaticians),3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEERBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532505,15/06/2020,Junior Researchers,3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532499,15/06/2020,Experienced researchers (bioinformaticians),3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEERBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532488,15/06/2020,Experienced Researchers (DataOps),3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEERDO,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532486,15/06/2020,Experienced Researchers,3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,532475,15/06/2020,Senior Researchers (Bioinformaticians),3 weeks 3 days,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATESRBI,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,528223,1/6/2020,Senior Researchers,1 month 1 week,Expired,3,"Computer science, Information science, Mathematics",Temporary,GATESR,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,524763,19/05/2020,"Postdoctoral fellow (R2) - project ROTA-Active on topic ""Rotator phase transitions in drops: new approach for creating multi-active micro- and nanoparticles""",6 days 5 hours,Expired,1,"Chemistry, Other, Physics",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,513603,13/04/2020,"Postdoctoral fellow (R2) - project ROTA-Active on topic ""Rotator phase transitions in drops: new approach for creating multi-active micro- and nanoparticles""",2 weeks 22 hours,Expired,1,"Chemistry, Physics",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,513599,13/04/2020,"Postdoctoral fellow (R2) - project ROTA-Active on topic ""Rotator phase transitions in drops: new approach for creating multi-active micro- and nanoparticles""",2 weeks 22 hours,Expired,1,"Chemistry, Other, Physics",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,509336,30/03/2020,Junior Researchers,1 month 4 hours,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,509331,30/03/2020,Experienced Researchers,1 month 5 hours,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATEER,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,509318,30/03/2020,Senior Reserachers,1 month 4 hours,Expired,2,"Computer science, Information science, Mathematics",Temporary,GATESR,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,504633,14/03/2020,VIHREN Postdoc fellowship,11 months 1 week,Published,1,"Computer science, Physics › Quantum mechanics, Physics › Computational physics, Physics › Statistical physics",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,504628,14/03/2020,VIHREN PhD fellowship,11 months 1 week,Published,1,"Computer science, Physics › Statistical physics, Physics › Computational physics, Physics › Quantum mechanics",Temporary,,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,494816,19/02/2020,Chief Assistant Professor - Earth Sciences (Phisycal Geography and Landscape Science),1 month 4 weeks,Expired,1,Geography,Permanent,SU-GGF-2020-2-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,494812,19/02/2020,Chief Assistant Professor - Philosophy (Ethics),1 month 4 weeks,Expired,1,Ethics in social sciences,Permanent,SU-FF-2020-2-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,494807,19/02/2020,"Chief Assistant Professor - Sociology, Anthropology and Cultural Studies /Theory and history of culture. History of the European Mediaeval Culture. Ceremonial and Legitimacy of the Imperial Power in Byzantium)",1 month 4 weeks,Expired,1,Sociology,Permanent,SU-FF-2020-2-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,494804,19/02/2020,Chief Assistant Professor - Pedagogy of Teaching (Methodology of Teaching English Language),1 month 4 weeks,Expired,1,Educational sciences,Permanent,SU-FKNF-2020-2-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,484516,24/01/2020,"Chief Assistant Professor - Sociology, Anthropology and Cultural Sciences (Sociology - Sociology of Social Stratification)",1 month 3 weeks,Expired,1,Sociology,Permanent,SU-FF-2020-1-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,484514,24/01/2020,Chief Assistant Professor - Philology (German - Politic and Public Siences),1 month 3 weeks,Expired,1,Language sciences › Philology,Permanent,SU-FKNF-2020-1-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,475195,22/12/2019,"COMPETITION for the selection of post-doctoral canditates, to be funded in 2020 under the Ministry of Education and Science program ""Young Scientists and Postdoctoral Candidates""",4 weeks 1 day,Expired,1,"Demography, Economics › Tourism studies, Environmental science › Earth science, Environmental science › Ecology, Environmental science › Natural resources management, Environmental science › Other, Geography › Regional geography, Geography › Cartography, Geography › Social geography, Geography › Human geography, Geography › Other, Geosciences › Other, Geosciences › Geology",Temporary,,H2020
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473040,14/12/2019,Assistant Professor - Pedagogy of the training in Didactics of mathematics,1 month 1 week,Expired,2,Educational sciences,Temporary,SU-FMI-2019-10-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473039,14/12/2019,Assistant Professor - Pharmacy (Pharmaceutical technology),1 month 1 week,Expired,2,Pharmacological sciences,Temporary,SU-FHF-2019-10-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473037,14/12/2019,"Assistant Professor - Sociology, Anthropology and Cultural Sciences (Sociology - Sociology of organizations and labor",1 month 1 week,Expired,2,Sociology,Temporary,SU-FF-2019-10-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473035,14/12/2019,Assistant Professor - Pedagogy of music training… (Music teaching Methodology),1 month 1 week,Expired,2,Educational sciences,Temporary,SU-DIUU-2019-10-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473034,14/12/2019,Assistant Professor - Pedagogy of teaching in… (Teaching methods in mathematics),1 month 1 week,Expired,2,Educational sciences,Temporary,SU-DIUU-2019-10-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473031,14/12/2019,Assistant Professor - Pedagogy of training in… (Methodology of training in informatics and information technology),1 month 1 week,Expired,1,Educational sciences › Other,Temporary,SU-DIUU-2019-10-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473030,14/12/2019,Assistant Professor - Biological Sciences (Botany - Higher Plant Systematics),1 month 1 week,Expired,2,Biological sciences,Temporary,SU-BF-2019-10-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,473029,14/12/2019,Assistant Professor – Biological Sciences (Histology and embryology – Developmental biology),1 month 1 week,Expired,2,Biological sciences,Temporary,SU-BF-2019-10-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436831,12/8/2019,Assistant Professor – Philology (Bulgarian-English translation),1 month 2 weeks,Expired,2,Language sciences,Temporary,SU-FKNF-2019-7-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436828,12/8/2019,Assistant Professor – Law (Labor law and social security),1 month 2 weeks,Expired,2,Juridical sciences,Temporary,SU-UF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436827,12/8/2019,Chief Assistant Professor - Law (Labor law and social security),1 month 2 weeks,Expired,1,Juridical sciences,Permanent,SU-UF-2019-7-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436826,12/8/2019,Assistant Professor - Medicine (Pathophysiology),1 month 2 weeks,Expired,2,Medical sciences,Temporary,SU-MF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436824,12/8/2019,Chief Assistant Professor - Biological Sciences (Animal and Human Physiology),1 month 2 weeks,Expired,2,Psychological sciences,Permanent,SU-MF-2019-7-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436822,12/8/2019,Assistant Professor - Earth Sciences (Thematic geographical mapping - Geographic information systems and remote sensing),1 month 2 weeks,Expired,1,"Geography, Geosciences",Temporary,SU-GGF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436821,12/8/2019,Chief Assistant Professor - Earth Sciences (Climatology),1 month 2 weeks,Expired,2,Geography,Permanent,SU-GGF-2019-7-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436819,12/8/2019,"Assistant Professor - Physical Sciences (Electrical, magnetic and optical properties of condensed matter)",1 month 2 weeks,Expired,2,Physics,Temporary,SU-FZF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436817,12/8/2019,Assistant Professor – Philology (English-Bulgarian translation),1 month 2 weeks,Expired,2,Language sciences › Philology,Temporary,SU-FKNF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436724,12/8/2019,Chief Assistant Professor - Philology (English Literature: Enlightenment and Romanticism - English),1 month 2 weeks,Expired,2,Language sciences,Permanent,SU-FKNF-2019-7-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436722,12/8/2019,"Chief Assistant Professor - Philology (French - Terminology of the European Union institutions, general and comparative linguistics)",1 month 2 weeks,Expired,2,Language sciences,Permanent,SU-FF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436720,12/8/2019,Assistant Professor - Biological Sciences (Plant Physiology - In vitro cultivation of medicinal plants),1 month 2 weeks,Expired,2,Biological sciences,Temporary,SU-BF-2019-7-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,436719,12/8/2019,Assistant Professor - Biological Sciences (Botany - Higher Plant Systematics),1 month 2 weeks,Expired,2,Biological sciences,Temporary,SU-BF-2019-7-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430892,24/07/2019,"Assistant Professor - Sociology, Anthropology and Cultural Sciences (Sociology - Sociology of Organizations and Labor)",1 month 4 days,Expired,1,Sociology,Temporary,SU-FF-2019-6-4,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430881,24/07/2019,Assistant Professor – History and Archaeology (Historiography),1 month 5 days,Expired,1,History,Temporary,SU-IF-2019-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430879,24/07/2019,Assistant Professor- Informatics and Computer Science (ICT - Serious Games,1 month 5 days,Expired,1,Computer science,Temporary,SU-FMI-2019-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430875,24/07/2019,Assistant Professor - Mathematics (Probability and Statistics),1 month 5 days,Expired,1,Mathematics,Temporary,SU-FMI-2019-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430871,24/07/2019,Assistant Professor - Mathematics (Topology),1 month 5 days,Expired,1,Mathematics,Temporary,SU-FMI-2019-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430797,24/07/2019,Assistant Professor- Chemical Sciences (Analytical Chemistry),1 month 5 days,Expired,1,Chemistry,Temporary,SU-FHF-2019-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430791,24/07/2019,Assistant Professor – Religion and Theology ( Systematic Theology),1 month 5 days,Expired,1,Religious sciences,Temporary,SU-BogF-2019-6-2,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430786,24/07/2019,Assistant Professor- Religion and Theology (Historical Theology),1 month 5 days,Expired,1,Religious sciences,Temporary,SU-BogF-2019-6-1,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430784,24/07/2019,Assistant Professor - Political Science (International Relations),1 month 5 days,Expired,1,Juridical sciences,Temporary,SU-UF-2019-6-4,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430781,24/07/2019,Assistant Professor – Law (EU Law),1 month 5 days,Expired,1,Juridical sciences,Temporary,SU-UF-2019-6-3,Not funded by an EU programme
"Sofia University ""St. Kliment Ohridski""",,,Higher Education Institute,430779,24/07/2019,Assistant Professor – Law (Civil and Family Law),1 month 5 days,Expired,1,Juridical sciences,Temporary,SU-UF-2019-6-2,Not funded by an EU programme
