id,customer_type,title,service_count,service_category,is_draft,is_bulk,bulk_from,bulk_to,country,organization,created,modified
4171,Incoming,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4171,Incoming,Personalized assistance,1,"Daycare, schooling and family",0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4171,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4171,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4171,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4171,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CH,University of Basel,9/17/2020 16:05,10/28/2020 10:26
4172,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:22,9/22/2020 10:22
4173,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:27,9/22/2020 10:27
4174,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:27,9/22/2020 10:27
4175,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:28,9/22/2020 10:28
4176,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:29,9/22/2020 10:29
4177,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:30,9/22/2020 10:30
4178,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:31,9/22/2020 10:31
4179,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:33,9/22/2020 10:33
4180,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:35,9/22/2020 10:35
4181,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:36,9/22/2020 10:36
4182,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/22/2020 10:37,9/22/2020 10:37
4183,NULL,NULL,2,Accommodation,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,"Daily life (incl. banking, driver license, health care, etc.)",0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,"Daycare, schooling and family",0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,Departure formalities,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,2,"Entry conditions (visas, residence permit, etc.)",0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,Intellectual Property Rights,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,Language courses and cultural integration,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,Recognition of diplomas,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4183,NULL,NULL,1,Taxation/salaries,0,1,2020-09-01,2020-09-22,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,9/22/2020 15:23,9/22/2020 15:23
4184,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/23/2020 8:15,9/23/2020 8:15
4185,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",9/23/2020 13:45,9/23/2020 13:45
4186,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,9/30/2020 14:31,9/30/2020 14:31
4187,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/2/2020 11:14,10/2/2020 11:14
4188,Support staff,Personalized assistance,1,Job opportunities,0,0,NULL,NULL,ES,Fundacion Espanola para la Ciencia y la Tecnologia,10/5/2020 10:46,10/5/2020 10:46
4189,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,10/6/2020 7:31,10/6/2020 7:31
4190,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:31,10/7/2020 7:31
4191,Support staff,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:33,10/7/2020 7:33
4192,Support staff,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:33,10/7/2020 7:33
4193,Support staff,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:33,10/7/2020 7:33
4194,Incoming,NULL,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:33,10/7/2020 7:33
4195,Returning,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:33,10/7/2020 7:33
4196,Returning,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:34,10/7/2020 7:34
4197,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:34,10/7/2020 7:34
4198,Returning,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:34,10/7/2020 7:34
4199,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:35,10/7/2020 7:35
4200,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:35,10/7/2020 7:35
4201,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:35,10/7/2020 7:35
4202,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/7/2020 7:35,10/7/2020 7:35
4203,NULL,NULL,12,"Daily life (incl. banking, driver license, health care, etc.)",0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4203,NULL,NULL,2,"Entry conditions (visas, residence permit, etc.)",0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4203,NULL,NULL,10,Language courses and cultural integration,0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4203,NULL,NULL,12,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4203,NULL,NULL,12,Taxation/salaries,0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4203,NULL,NULL,2,Work permits,0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:38,10/7/2020 7:38
4204,NULL,NULL,14,Language courses and cultural integration,0,1,2020-10-07,2020-10-07,CY,The Cyprus Institute,10/7/2020 7:39,10/7/2020 7:39
4205,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:35,10/9/2020 5:35
4206,Returning,NULL,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:35,10/9/2020 5:35
4207,Returning,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:35,10/9/2020 5:35
4208,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:36,10/9/2020 5:36
4209,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:36,10/9/2020 5:36
4210,NULL,Personalized assistance,1,Taxation/salaries,0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:38,10/9/2020 5:38
4211,Resident,NULL,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/9/2020 5:38,10/9/2020 5:38
4212,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,10/9/2020 13:46,10/9/2020 13:46
4213,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,10/9/2020 13:51,10/9/2020 13:51
4214,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/15/2020 7:49,10/15/2020 7:49
4215,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/15/2020 8:18,10/15/2020 8:18
4216,Support staff,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/15/2020 8:19,10/15/2020 8:19
4217,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/15/2020 8:55,10/15/2020 8:55
4218,Resident,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/15/2020 8:56,10/15/2020 8:56
4219,NULL,NULL,6,Departure formalities,0,1,2020-09-01,2020-09-30,SK,"SAIA,n.o.",10/19/2020 8:30,10/19/2020 8:30
4219,NULL,NULL,127,Funding opportunities,0,1,2020-09-01,2020-09-30,SK,"SAIA,n.o.",10/19/2020 8:30,10/19/2020 8:30
4220,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:24,10/20/2020 9:24
4221,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:25,10/20/2020 9:25
4222,Resident,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:25,10/20/2020 9:25
4223,Resident,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:26,10/20/2020 9:26
4224,Resident,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:26,10/20/2020 9:26
4225,Support staff,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:26,10/20/2020 9:26
4226,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CY,The Cyprus Institute,10/20/2020 9:27,10/20/2020 9:27
4227,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/22/2020 13:11,10/22/2020 13:11
4228,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/22/2020 13:11,10/22/2020 13:11
4229,Resident,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,10/26/2020 11:57,10/26/2020 11:57
4230,Resident,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,10/26/2020 11:59,10/26/2020 11:59
4231,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/26/2020 14:46,10/26/2020 14:46
4232,Incoming,NULL,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/26/2020 14:48,10/26/2020 14:48
4233,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/26/2020 14:48,10/26/2020 14:48
4234,Incoming,Short enquiry,1,Accommodation,0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:05,10/27/2020 6:05
4234,Incoming,Short enquiry,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:05,10/27/2020 6:05
4235,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:05,10/27/2020 6:05
4236,Resident,Personalized assistance,1,"Daycare, schooling and family",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:06,10/27/2020 6:06
4236,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:06,10/27/2020 6:06
4236,Resident,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:06,10/27/2020 6:06
4236,Resident,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:06,10/27/2020 6:06
4237,Resident,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4237,Resident,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4237,Resident,Personalized assistance,1,Taxation/salaries,0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4237,Resident,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4237,Resident,Personalized assistance,1,Dual career / partner support,0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4237,Resident,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,DE,Welcome Centre Bielefeld University,10/27/2020 6:07,10/27/2020 6:07
4238,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/27/2020 8:10,10/27/2020 8:10
4238,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,SK,"SAIA,n.o.",10/27/2020 8:10,10/27/2020 8:10
4239,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/27/2020 14:18,10/27/2020 14:18
4239,Support staff,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",10/27/2020 14:18,10/27/2020 14:18
4240,Incoming,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4240,Incoming,Personalized assistance,1,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:22,10/28/2020 10:22
4241,Incoming,Short enquiry,1,Other,0,0,NULL,NULL,CH,University of Basel,10/28/2020 10:25,10/28/2020 10:25
4242,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,10/28/2020 12:26,10/28/2020 12:26
4243,NULL,NULL,5,Accommodation,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,3,Career Development,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,2,"Daily life (incl. banking, driver license, health care, etc.)",0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,1,"Daycare, schooling and family",0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,2,Departure formalities,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,5,"Entry conditions (visas, residence permit, etc.)",0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,2,Funding opportunities,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,1,Job opportunities,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,1,Language courses and cultural integration,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,1,Pensions,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,3,Recognition of diplomas,0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4243,NULL,NULL,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,1,2020-09-23,2020-10-30,DE,Leibniz-Institut für Alternsforschung - Fritz-Lipmann-Institut e.V,10/30/2020 8:29,10/30/2020 8:29
4244,Support staff,Short enquiry,1,Language courses and cultural integration,0,0,NULL,NULL,SK,"SAIA,n.o.",10/30/2020 16:35,10/30/2020 16:35
4245,Support staff,Short enquiry,1,Other,0,0,NULL,NULL,SK,"SAIA,n.o.",10/30/2020 16:36,10/30/2020 16:36
4246,Support staff,Personalized assistance,1,Taxation/salaries,0,0,NULL,NULL,SK,"SAIA,n.o.",10/30/2020 16:37,10/30/2020 16:37
4247,Incoming,Short enquiry,1,Language courses and cultural integration,0,0,NULL,NULL,EE,Tallinn University,11/2/2020 7:02,11/2/2020 7:02
4247,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,11/2/2020 7:02,11/2/2020 7:02
4248,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,11/2/2020 7:02,11/2/2020 7:02
4249,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,11/2/2020 7:03,11/2/2020 7:03
4250,Support staff,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",11/3/2020 12:29,11/3/2020 12:29
4251,Support staff,Signposting,1,HRS4R,0,0,NULL,NULL,ES,Fundacion Espanola para la Ciencia y la Tecnologia,11/3/2020 14:06,11/3/2020 14:06
4252,NULL,NULL,15,Accommodation,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,15,"Daily life (incl. banking, driver license, health care, etc.)",0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,10,"Daycare, schooling and family",0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,10,Departure formalities,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,40,"Entry conditions (visas, residence permit, etc.)",0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,2,Job opportunities,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,5,Language courses and cultural integration,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,5,Recognition of diplomas,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,20,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,5,Taxation/salaries,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,30,Work permits,0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4252,NULL,NULL,30,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,1,2020-08-27,2020-11-04,DE,Leipzig University,11/4/2020 14:12,11/4/2020 14:12
4253,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:13,11/4/2020 14:13
4254,Resident,Personalized assistance,1,Taxation/salaries,0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:14,11/4/2020 14:14
4255,Resident,Personalized assistance,1,Accommodation,0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:14,11/4/2020 14:14
4256,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:15,11/4/2020 14:15
4257,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:17,11/4/2020 14:17
4258,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,DE,Leipzig University,11/4/2020 14:17,11/4/2020 14:17
4259,Support staff,Short enquiry,1,HRS4R,0,0,NULL,NULL,ES,Fundacion Espanola para la Ciencia y la Tecnologia,11/5/2020 11:03,11/5/2020 11:03
4260,Support staff,Personalized assistance,1,Accommodation,0,0,NULL,NULL,SK,"SAIA,n.o.",11/6/2020 17:29,11/6/2020 17:29
4261,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",11/13/2020 14:32,11/13/2020 14:32
4262,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",11/13/2020 14:33,11/13/2020 14:33
4263,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,11/16/2020 8:18,11/16/2020 8:18
4264,Support staff,Short enquiry,1,Taxation/salaries,0,0,NULL,NULL,SK,"SAIA,n.o.",11/16/2020 8:43,11/16/2020 8:43
4265,Support staff,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",11/16/2020 14:35,11/16/2020 14:35
4266,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",11/16/2020 14:36,11/16/2020 14:36
4267,Support staff,Signposting,1,Job opportunities,0,0,NULL,NULL,ES,Fundacion Espanola para la Ciencia y la Tecnologia,11/17/2020 9:06,11/17/2020 9:06
4268,Incoming,Short enquiry,1,Job opportunities,0,0,NULL,NULL,EE,Tallinn University,11/17/2020 9:49,11/17/2020 9:49
4269,NULL,NULL,10,"Entry conditions (visas, residence permit, etc.)",0,1,2020-09-01,2020-11-17,DE,Leipzig University,11/17/2020 10:27,11/17/2020 10:27
4269,NULL,NULL,9,"Workplace formalities (access to facilities, WiFi, libraries, etc)",0,1,2020-09-01,2020-11-17,DE,Leipzig University,11/17/2020 10:27,11/17/2020 10:27
4270,NULL,NULL,2,Accommodation,0,1,2020-11-05,2020-11-19,DE,Leipzig University,11/19/2020 7:10,11/19/2020 7:10
4270,NULL,NULL,5,"Entry conditions (visas, residence permit, etc.)",0,1,2020-11-05,2020-11-19,DE,Leipzig University,11/19/2020 7:10,11/19/2020 7:10
